date,Month,Day,Year,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precip,IntCondition,month
1/9/2022,January,9,2022,58.64583333,46.54166667,66.9375,6.354166667,0.0,29.96625,0,5.6875,1
1/10/2022,January,10,2022,59.63829787,47.65957447,68.12765957,3.531914894,0.0,29.99404255,0,10.76595745,1
1/11/2022,January,11,2022,61.5,44.875,59.5,5.395833333,0.0,30.034375,0,4.9375,1
1/12/2022,January,12,2022,60.91489362,45.34042553,59.9787234,3.659574468,0.0,30.00234043,0,4.425531915,1
1/13/2022,January,13,2022,61.77083333,45.4375,61.5,4.541666667,0.0,29.963125,0,9.020833333,1
1/14/2022,January,14,2022,62.34042553,40.27659574,48.38297872,6.0,0.0,29.9806383,0,4.638297872,1
1/15/2022,January,15,2022,63.0,40.36363636,45.90909091,7.25,0.0,29.99636364,0,3.522727273,1
1/16/2022,January,16,2022,64.52083333,38.875,41.39583333,10.45833333,0.0,30.000625,0,5.166666667,1
1/17/2022,January,17,2022,67.21276596,38.72340426,37.80851064,5.553191489,0.0,30.02085106,0,3.914893617,1
1/18/2022,January,18,2022,66.22916667,40.70833333,43.27083333,5.291666667,0.0,30.005625,0,5.8125,1
1/19/2022,January,19,2022,67.80851064,53.63829787,62.19148936,7.808510638,0.0,29.9087234,0,7.255319149,1
1/20/2022,January,20,2022,74.1875,63.72916667,72.375,7.5,0.0,29.78375,0,7.083333333,1
1/21/2022,January,21,2022,74.4893617,60.72340426,65.04255319,17.63829787,0.0,29.69382979,0,11.9787234,1
1/22/2022,January,22,2022,67.81632653,24.48979592,23.0,13.30612245,0.0,29.71510204,0,13.04081633,1
1/23/2022,January,23,2022,61.5,23.52,24.76,5.82,0.0,29.8296,0,8.48,1
1/24/2022,January,24,2022,58.57142857,33.93877551,41.81632653,4.959183673,0.0,29.8744898,0,4.755102041,1
1/25/2022,January,25,2022,60.74468085,38.19148936,46.21276596,4.978723404,0.0,29.91234043,0,5.510638298,1
1/26/2022,January,26,2022,62.87755102,41.87755102,52.42857143,5.326530612,0.0,29.91734694,0,4.591836735,1
1/27/2022,January,27,2022,62.55319149,40.06382979,47.0212766,4.829787234,0.0,29.96404255,0,6.914893617,1
1/28/2022,January,28,2022,63.4375,45.29166667,56.95833333,5.6875,0.0,29.96125,0,8.75,1
1/29/2022,January,29,2022,66.0212766,54.63829787,68.74468085,6.361702128,0.0,29.92957447,0,9.808510638,1
1/30/2022,January,30,2022,69.22916667,60.5625,75.29166667,7.291666667,0.0,29.86354167,0,10.14583333,1
1/31/2022,January,31,2022,73.77083333,62.02083333,69.89583333,8.5,0.0,29.801875,0,6.5,1
2/1/2022,February,1,2022,72.93181818,56.31818182,62.25,4.886363636,0.0,29.82409091,0,9.045454545,2
2/2/2022,February,2,2022,73.10416667,62.0625,69.54166667,9.020833333,0.0,29.78916667,0,8.833333333,2
2/3/2022,February,3,2022,73.76595745,25.38297872,17.63829787,7.361702128,0.0,29.79021277,0,8.914893617,2
2/4/2022,February,4,2022,70.375,37.125,35.625,5.833333333,0.0,29.755,0,4.666666667,2
2/5/2022,February,5,2022,67.14893617,54.10638298,64.53191489,6.936170213,0.0,29.75319149,0,4.489361702,2
2/6/2022,February,6,2022,70.64583333,56.33333333,62.22916667,7.604166667,0.0,29.85145833,0,4.729166667,2
2/7/2022,February,7,2022,70.87234043,60.72340426,70.46808511,6.446808511,0.0,29.89085106,0,7.723404255,2
2/8/2022,February,8,2022,69.27083333,57.9375,69.375,6.5,0.0,29.86458333,0,8.75,2
2/9/2022,February,9,2022,68.33333333,54.33333333,66.3125,4.9375,0.0,29.919375,0,10.1875,2
2/10/2022,February,10,2022,68.44444444,43.11111111,41.22222222,3.888888889,0.0,30.0,0,8.0,2
2/11/2022,February,11,2022,68.20833333,40.89583333,44.625,4.3125,0.0,29.9575,0,7.958333333,2
2/12/2022,February,12,2022,68.7755102,40.28571429,42.20408163,6.673469388,0.0,29.88755102,0,6.755102041,2
2/13/2022,February,13,2022,66.95918367,50.73469388,58.34693878,6.102040816,0.0,29.80081633,0,4.428571429,2
2/14/2022,February,14,2022,68.29787234,51.57446809,59.40425532,5.191489362,0.0,29.80744681,0,5.276595745,2
2/15/2022,February,15,2022,71.47916667,48.27083333,49.625,5.3125,0.0,29.82416667,0,4.875,2
2/16/2022,February,16,2022,71.63829787,50.95744681,51.38297872,4.659574468,0.0,29.78,0,6.957446809,2
2/17/2022,February,17,2022,70.5106383,50.91489362,56.25531915,4.489361702,0.0,29.74425532,0,8.085106383,2
2/18/2022,February,18,2022,72.10638298,49.55319149,54.65957447,4.446808511,0.0,29.16744681,0,8.531914894,2
2/19/2022,February,19,2022,73.61702128,44.42553191,39.19148936,5.659574468,0.0,29.89085106,0,2.914893617,2
2/20/2022,February,20,2022,76.375,48.91666667,43.5,6.833333333,0.0,29.8375,0,3.229166667,2
2/21/2022,February,21,2022,75.08333333,61.60416667,65.5,10.875,0.0,29.72625,0,5.875,2
2/22/2022,February,22,2022,75.95833333,62.25,65.04166667,13.20833333,0.0,29.7175,0,6.895833333,2
2/23/2022,February,23,2022,76.0625,55.3125,54.64583333,5.3125,0.0,29.84166667,0,10.1875,2
2/24/2022,February,24,2022,73.08333333,49.97916667,49.29166667,5.583333333,0.0,29.91229167,0,5.958333333,2
2/25/2022,February,25,2022,73.91489362,56.55319149,61.42553191,7.319148936,0.0,29.86425532,0,8.170212766,2
2/26/2022,February,26,2022,75.16666667,57.70833333,59.125,5.875,0.0,29.86979167,0,9.833333333,2
2/27/2022,February,27,2022,74.6875,46.77083333,39.04166667,11.66666667,0.0,29.9725,0,8.1875,2
2/28/2022,February,28,2022,75.36956522,45.10869565,35.76086957,5.847826087,0.0,29.94195652,0,4.347826087,2
3/1/2022,March,1,2022,74.97916667,57.29166667,57.02083333,5.5625,0.0,29.9075,0,6.145833333,3
3/2/2022,March,2,2022,76.1875,49.97916667,41.9375,8.145833333,0.0,29.91416667,0,4.104166667,3
3/3/2022,March,3,2022,74.64583333,53.33333333,49.20833333,6.5625,0.0,29.944375,0,5.875,3
3/4/2022,March,4,2022,76.3125,57.14583333,56.41666667,5.416666667,0.0,29.9475,0,8.520833333,3
3/5/2022,March,5,2022,76.4375,51.04166667,46.41666667,4.458333333,0.0,29.89916667,0,8.291666667,3
3/6/2022,March,6,2022,75.76595745,54.70212766,51.12765957,8.978723404,0.0,29.81382979,0,4.978723404,3
3/7/2022,March,7,2022,78.06382979,61.08510638,60.9787234,6.829787234,0.0,29.83702128,0,3.787234043,3
3/8/2022,March,8,2022,79.5625,56.02083333,47.4375,7.270833333,0.0,29.85020833,0,6.3125,3
3/9/2022,March,9,2022,76.14583333,50.58333333,42.77083333,5.5,0.0,29.23041667,0,6.208333333,3
3/10/2022,March,10,2022,78.89361702,54.53191489,45.21276596,5.063829787,0.0,29.20531915,0,8.0,3
3/11/2022,March,11,2022,82.0,56.5106383,46.21276596,4.723404255,0.0,29.84744681,0,8.021276596,3
3/12/2022,March,12,2022,83.60416667,51.125,36.64583333,6.395833333,0.0,29.809375,0,5.166666667,3
3/13/2022,March,13,2022,82.95833333,49.20833333,37.125,5.791666667,0.0,29.81375,0,4.958333333,3
3/14/2022,March,14,2022,82.39583333,59.10416667,48.29166667,7.5625,0.0,29.80875,0,2.458333333,3
3/15/2022,March,15,2022,80.60416667,66.8125,64.70833333,8.729166667,0.0,29.759375,0,5.125,3
3/16/2022,March,16,2022,80.375,69.41666667,70.5625,8.854166667,0.0,29.715,0,4.791666667,3
3/17/2022,March,17,2022,80.625,66.02083333,64.20833333,9.416666667,0.0,29.69375,0,5.791666667,3
3/18/2022,March,18,2022,80.41666667,69.125,69.875,9.479166667,0.0,29.655,0,4.145833333,3
3/19/2022,March,19,2022,81.0,64.0,57.7173913,10.23913043,0.0,29.60847826,0,6.52173913,3
3/20/2022,March,20,2022,82.31111111,57.02222222,44.73333333,9.355555556,0.0,29.64933333,0,4.733333333,3
3/21/2022,March,21,2022,78.75,62.14583333,60.0625,8.375,0.0,29.73375,0,3.666666667,3
3/22/2022,March,22,2022,77.75,63.3125,62.20833333,11.52083333,0.0,29.745,0,5.520833333,3
3/23/2022,March,23,2022,80.75,60.5625,56.66666667,11.375,0.0,29.716875,0,4.6875,3
3/24/2022,March,24,2022,82.80851064,64.95744681,59.19148936,9.382978723,0.0,29.6612766,0,5.234042553,3
3/25/2022,March,25,2022,84.46808511,58.55319149,51.08510638,5.404255319,0.0,29.68680851,0,6.021276596,3
3/26/2022,March,26,2022,83.12244898,59.30612245,50.81632653,5.591836735,0.0,29.1477551,0,4.714285714,3
3/27/2022,March,27,2022,85.42553191,51.57446809,37.38297872,8.680851064,0.0,29.75446809,0,2.446808511,3
3/28/2022,March,28,2022,83.9375,63.64583333,51.97916667,10.66666667,0.0,29.724375,0,3.583333333,3
3/29/2022,March,29,2022,84.17021277,63.74468085,51.44680851,9.765957447,0.0,29.66702128,0,6.276595745,3
3/30/2022,March,30,2022,87.4,46.11111111,36.88888889,5.977777778,0.0,29.65866667,0,7.488888889,3
3/31/2022,March,31,2022,87.64583333,41.1875,24.29166667,6.270833333,0.0,29.69625,0,8.0,3
4/1/2022,April,1,2022,85.97916667,41.875,24.29166667,5.375,0.0,29.715625,0,6.833333333,4
4/2/2022,April,2,2022,84.5,48.66666667,37.83333333,7.458333333,0.0,29.725,0,5.166666667,4
4/3/2022,April,3,2022,84.08510638,56.57446809,48.19148936,7.808510638,0.0,29.73276596,0,7.595744681,4
4/4/2022,April,4,2022,82.1875,64.70833333,59.20833333,8.020833333,0.0,29.7375,0,3.4375,4
4/5/2022,April,5,2022,84.8125,65.29166667,57.20833333,9.520833333,0.0,29.77,0,5.291666667,4
4/6/2022,April,6,2022,86.41666667,58.47916667,44.39583333,8.125,0.0,29.78625,0,1.5625,4
4/7/2022,April,7,2022,88.43478261,62.73913043,46.0,8.586956522,0.0,29.76173913,0,4.630434783,4
4/8/2022,April,8,2022,89.125,53.02083333,31.39583333,11.41666667,0.0,29.684375,0,6.104166667,4
4/9/2022,April,9,2022,86.34693878,64.0,49.18367347,9.244897959,0.0,29.6244898,0,5.0,4
4/10/2022,April,10,2022,85.91489362,66.5106383,57.21276596,8.617021277,0.0,29.61787234,0,4.744680851,4
4/11/2022,April,11,2022,83.80851064,70.36170213,66.70212766,10.70212766,0.0,29.59680851,0,2.510638298,4
4/12/2022,April,12,2022,83.4375,70.64583333,67.4375,11.58333333,0.0,29.561875,0,6.125,4
4/13/2022,April,13,2022,83.77083333,70.91666667,68.22916667,9.895833333,0.0,29.586875,0,6.9375,4
4/14/2022,April,14,2022,85.34042553,70.91489362,63.38297872,10.10638298,0.0,29.60382979,0,5.872340426,4
4/15/2022,April,15,2022,86.5,68.85416667,59.5,9.229166667,0.0,29.59125,0,5.708333333,4
4/16/2022,April,16,2022,85.63829787,71.44680851,65.93617021,10.80851064,0.0,29.56234043,0,3.021276596,4
4/17/2022,April,17,2022,84.85106383,72.38297872,67.85106383,12.55319149,0.0,29.58787234,0,7.425531915,4
4/18/2022,April,18,2022,84.875,72.60416667,68.04166667,10.875,0.0,29.685,0,7.104166667,4
4/19/2022,April,19,2022,84.91666667,71.91666667,66.625,10.75,0.0,29.765625,0,5.104166667,4
4/20/2022,April,20,2022,86.02083333,71.60416667,64.41666667,10.77083333,0.0,29.7275,0,5.416666667,4
4/21/2022,April,21,2022,85.89361702,69.23404255,59.74468085,10.36170213,0.0,29.05,0,2.382978723,4
4/22/2022,April,22,2022,85.81632653,68.12244898,59.14285714,10.83673469,0.0,29.69489796,0,2.469387755,4
4/23/2022,April,23,2022,85.0625,71.77083333,65.5625,10.33333333,0.0,29.7125,0,5.0,4
4/24/2022,April,24,2022,87.52083333,66.8125,55.0625,9.375,0.0,29.690625,0,5.75,4
4/25/2022,April,25,2022,86.63265306,68.97959184,56.02040816,11.53061224,0.0,29.65142857,0,2.183673469,4
4/26/2022,April,26,2022,86.42553191,72.14893617,63.80851064,11.80851064,0.0,29.64851064,0,1.021276596,4
4/27/2022,April,27,2022,87.8125,71.35416667,61.45833333,10.5625,0.0,29.645625,0,2.0,4
4/28/2022,April,28,2022,87.47916667,72.6875,64.20833333,12.14583333,0.0,29.63625,0,6.895833333,4
4/29/2022,April,29,2022,89.68085106,71.78723404,56.70212766,13.55319149,0.0,29.62297872,0,4.212765957,4
4/30/2022,April,30,2022,91.31914894,68.42553191,48.21276596,11.04255319,0.0,29.53297872,0,4.574468085,4
5/1/2022,May,1,2022,91.19148936,67.14893617,46.12765957,11.82978723,0.0,29.4787234,0,2.425531915,5
5/2/2022,May,2,2022,87.9375,64.95833333,47.60416667,21.27083333,0.0,29.5,0,7.5,5
5/3/2022,May,3,2022,86.82978723,72.4893617,63.68085106,18.36170213,0.0,29.53425532,0,8.021276596,5
5/4/2022,May,4,2022,86.04081633,70.71428571,61.73469388,10.3877551,0.0,29.60979592,0,4.918367347,5
5/5/2022,May,5,2022,85.56521739,71.2173913,63.7826087,10.10869565,0.0,29.65478261,0,7.608695652,5
5/6/2022,May,6,2022,86.04166667,69.125,60.04166667,12.1875,0.0,29.661875,0,6.666666667,5
5/7/2022,May,7,2022,85.83333333,71.39583333,64.10416667,11.97916667,0.0,29.6675,0,7.083333333,5
5/8/2022,May,8,2022,85.42553191,73.17021277,67.76595745,13.40425532,0.0,29.60638298,0,5.276595745,5
5/9/2022,May,9,2022,86.28571429,73.57142857,66.57142857,14.28571429,0.0,29.53632653,0,5.551020408,5
5/10/2022,May,10,2022,87.26086957,74.58695652,66.84782609,10.5,0.0,29.52434783,0,4.673913043,5
5/11/2022,May,11,2022,88.02083333,74.95833333,66.5,9.791666667,0.0,29.52625,0,2.979166667,5
5/12/2022,May,12,2022,89.12765957,72.89361702,60.57446809,11.17021277,0.0,29.49468085,0,1.85106383,5
5/13/2022,May,13,2022,93.54166667,61.83333333,37.3125,11.9375,0.0,29.429375,0,7.3125,5
5/14/2022,May,14,2022,91.44680851,64.76595745,49.63829787,16.0212766,0.0,29.46212766,0,6.0,5
5/15/2022,May,15,2022,87.34042553,73.17021277,63.89361702,15.80851064,0.0,29.52723404,0,7.765957447,5
5/16/2022,May,16,2022,89.89583333,64.39583333,50.8125,15.25,0.0,29.505,0,4.8125,5
5/17/2022,May,17,2022,90.5106383,65.59574468,48.19148936,13.12765957,0.0,29.45255319,0,4.893617021,5
5/18/2022,May,18,2022,87.41304348,73.23913043,63.7173913,12.34782609,0.0,29.5126087,0,6.760869565,5
5/19/2022,May,19,2022,86.16666667,73.72916667,67.58333333,12.5625,0.0,29.558125,0,6.354166667,5
5/20/2022,May,20,2022,86.19148936,73.93617021,67.44680851,15.70212766,0.0,29.52659574,0,10.04255319,5
5/21/2022,May,21,2022,87.39583333,75.33333333,68.22916667,18.85416667,0.0,29.485625,0,10.70833333,5
5/22/2022,May,22,2022,85.42553191,73.08510638,65.42553191,18.42553191,0.0,25.01893617,0,9.638297872,5
5/23/2022,May,23,2022,89.89361702,71.78723404,59.91489362,16.08510638,0.0,29.36106383,0,9.744680851,5
5/24/2022,May,24,2022,87.375,75.22916667,68.45833333,11.16666667,0.0,29.4925,0,6.708333333,5
5/25/2022,May,25,2022,87.25,74.1875,65.79166667,12.66666667,0.0,29.6175,0,7.5,5
5/26/2022,May,26,2022,86.9375,74.1875,66.45833333,22.60416667,0.0,29.56,0,7.166666667,5
5/27/2022,May,27,2022,87.375,74.25,65.9375,19.64583333,0.0,29.5075,0,11.60416667,5
5/28/2022,May,28,2022,87.63829787,74.08510638,64.87234043,17.0,0.0,29.50042553,0,7.680851064,5
5/29/2022,May,29,2022,87.1875,73.6875,64.85416667,17.14583333,0.0,29.52,0,5.729166667,5
5/30/2022,May,30,2022,87.10638298,73.78723404,65.4893617,18.82978723,0.0,29.52787234,0,9.0,5
5/31/2022,May,31,2022,87.14893617,73.40425532,64.14893617,16.61702128,0.0,27.02978723,0,7.531914894,5
6/1/2022,June,1,2022,87.39130435,73.89130435,65.15217391,15.15217391,0.0,29.55304348,0,4.717391304,6
6/2/2022,June,2,2022,88.21276596,72.40425532,61.5106383,15.19148936,0.0,29.55914894,0,6.106382979,6
6/3/2022,June,3,2022,87.41666667,72.75,62.66666667,14.58333333,0.0,29.533125,0,6.520833333,6
6/4/2022,June,4,2022,86.36170213,73.82978723,67.0,15.38297872,0.0,29.51446809,0,9.29787234,6
6/5/2022,June,5,2022,86.35416667,74.66666667,68.83333333,16.22916667,0.0,29.515,0,5.958333333,6
6/6/2022,June,6,2022,86.16666667,73.1875,66.08333333,15.58333333,0.0,29.535,0,5.645833333,6
6/7/2022,June,7,2022,85.75555556,72.6,65.66666667,16.57777778,0.0,29.552,0,6.266666667,6
6/8/2022,June,8,2022,86.29166667,72.97916667,65.0625,19.16666667,0.0,29.53875,0,8.145833333,6
6/9/2022,June,9,2022,86.10416667,73.875,67.5625,17.125,0.0,29.47375,0,9.791666667,6
6/10/2022,June,10,2022,87.20833333,75.5625,68.89583333,17.39583333,0.0,29.4775,0,6.229166667,6
6/11/2022,June,11,2022,87.54166667,74.0625,65.35416667,15.8125,0.0,29.498125,0,6.791666667,6
6/12/2022,June,12,2022,88.80851064,76.40425532,67.63829787,14.12765957,0.0,29.47489362,0,5.744680851,6
6/13/2022,June,13,2022,87.46938776,76.69387755,69.12244898,10.81632653,0.0,29.51,0,6.265306122,6
6/14/2022,June,14,2022,88.91489362,76.53191489,67.91489362,11.19148936,0.0,29.51893617,0,8.170212766,6
6/15/2022,June,15,2022,89.125,77.41666667,68.91666667,14.47916667,0.0,29.483125,0,6.104166667,6
6/16/2022,June,16,2022,89.25,77.66666667,69.0625,16.75,0.0,28.84208333,0,5.395833333,6
6/17/2022,June,17,2022,89.14583333,77.79166667,69.39583333,16.75,0.0,29.43625,0,5.8125,6
6/18/2022,June,18,2022,88.70833333,75.45833333,65.4375,16.1875,0.0,25.781875,0,6.520833333,6
6/19/2022,June,19,2022,89.10204082,75.85714286,65.46938776,16.40816327,0.0,29.47081633,0,9.530612245,6
6/20/2022,June,20,2022,88.40816327,75.32653061,65.67346939,20.85714286,0.0,29.42306122,0,9.183673469,6
6/21/2022,June,21,2022,89.27083333,77.04166667,67.45833333,17.77083333,0.0,28.724375,0,8.916666667,6
6/22/2022,June,22,2022,87.73469388,74.08163265,65.30612245,10.75510204,1.06122449,29.4922449,0,9.12244898,6
6/23/2022,June,23,2022,90.04166667,70.0625,53.60416667,8.25,0.0,29.605625,0,5.166666667,6
6/24/2022,June,24,2022,91.6,71.06666667,54.64444444,10.57777778,0.0,29.532,0,6.6,6
6/25/2022,June,25,2022,88.91304348,74.69565217,63.82608696,14.23913043,0.0,29.4273913,0,4.956521739,6
6/26/2022,June,26,2022,90.22916667,75.54166667,63.64583333,11.25,0.0,29.405625,0,4.9375,6
6/27/2022,June,27,2022,89.8125,76.875,66.54166667,10.41666667,0.0,29.434375,0,7.125,6
6/28/2022,June,28,2022,90.08695652,75.5,63.7173913,10.45652174,0.0,29.45521739,0,5.217391304,6
6/29/2022,June,29,2022,89.0,74.55319149,63.46808511,15.70212766,0.0,29.38978723,0,9.680851064,6
6/30/2022,June,30,2022,86.9787234,74.87234043,66.19148936,18.08510638,0.0,29.35914894,0,7.276595745,6
7/1/2022,July,1,2022,89.47916667,76.625,66.75,17.22916667,0.0,29.37791667,0,5.0625,7
7/2/2022,July,2,2022,88.31914894,76.10638298,67.46808511,12.21276596,0.0,29.35319149,0,6.680851064,7
7/3/2022,July,3,2022,83.40816327,72.93877551,65.48979592,9.755102041,0.0,28.74959184,0,7.326530612,7
7/4/2022,July,4,2022,87.46808511,77.85106383,74.12765957,7.638297872,0.0,29.3587234,0,10.61702128,7
7/5/2022,July,5,2022,86.20408163,78.53061224,78.87755102,6.142857143,0.0,29.34918367,0,10.06122449,7
7/6/2022,July,6,2022,85.85714286,79.26530612,80.6122449,5.734693878,0.0,28.77673469,0,11.06122449,7
7/7/2022,July,7,2022,82.875,75.77083333,78.0625,10.79166667,0.0,28.24104167,0,10.33333333,7
7/8/2022,July,8,2022,82.10416667,76.39583333,82.14583333,6.375,0.0,28.83645833,0,11.95833333,7
7/9/2022,July,9,2022,82.33333333,77.625,85.45833333,8.583333333,0.0,28.14833333,0,12.875,7
7/10/2022,July,10,2022,82.875,75.85416667,78.0625,6.645833333,0.0,28.17354167,0,8.041666667,7
7/11/2022,July,11,2022,78.83333333,73.875,81.27083333,11.16666667,0.0,29.475625,0,11.39583333,7
7/12/2022,July,12,2022,86.31914894,76.19148936,72.40425532,12.34042553,0.0,29.44553191,0,6.191489362,7
7/13/2022,July,13,2022,87.79591837,77.93877551,72.85714286,6.183673469,0.0,28.74693878,0,6.87755102,7
7/14/2022,July,14,2022,89.52083333,76.22916667,67.79166667,8.166666667,0.0,29.30916667,0,8.729166667,7
7/15/2022,July,15,2022,87.95833333,72.66666667,62.22916667,15.39583333,0.0,29.35270833,0,9.875,7
7/16/2022,July,16,2022,87.54166667,75.125,67.41666667,14.75,0.0,28.108125,0,16.8125,7
7/17/2022,July,17,2022,79.6875,70.25,66.3125,15.45833333,0.0,28.7725,0,8.333333333,7
7/18/2022,July,18,2022,83.97916667,78.04166667,82.64583333,7.9375,0.0,29.494375,0,11.35416667,7
7/19/2022,July,19,2022,85.97916667,77.29166667,75.5625,10.29166667,0.0,29.505625,0,4.75,7
7/20/2022,July,20,2022,86.35416667,77.70833333,75.75,14.6875,0.0,29.4775,0,5.666666667,7
7/21/2022,July,21,2022,85.625,76.125,73.54166667,18.95833333,0.0,29.476875,0,5.708333333,7
7/22/2022,July,22,2022,84.66666667,77.33333333,78.47916667,11.125,0.0,29.548125,0,9.729166667,7
7/23/2022,July,23,2022,83.0,75.41304348,75.63043478,11.7826087,0.0,28.21521739,0,9.456521739,7
7/24/2022,July,24,2022,76.58333333,71.66666667,81.58333333,6.375,0.0,29.425625,0,16.83333333,7
7/25/2022,July,25,2022,81.35416667,77.875,89.20833333,8.791666667,0.0,29.438125,0,15.75,7
7/26/2022,July,26,2022,82.41666667,77.33333333,84.95833333,8.166666667,0.0,29.58125,0,12.02083333,7
7/27/2022,July,27,2022,81.27083333,76.66666667,86.60416667,8.729166667,0.0,28.37229167,0,10.52083333,7
7/28/2022,July,28,2022,83.02083333,75.0,77.85416667,11.08333333,0.0,29.635625,0,8.583333333,7
7/29/2022,July,29,2022,82.89583333,76.0,80.1875,11.83333333,0.0,29.624375,0,6.770833333,7
7/30/2022,July,30,2022,83.23404255,75.89361702,78.85106383,14.55319149,0.0,29.5706383,0,6.468085106,7
7/31/2022,July,31,2022,81.45833333,75.10416667,79.125,13.95833333,0.0,29.490625,0,7.6875,7
8/1/2022,August,1,2022,82.04166667,78.45833333,88.27083333,12.16666667,0.0,29.50375,0,15.29787234,8
8/2/2022,August,2,2022,83.04166667,77.54166667,83.375,11.14583333,0.0,29.491875,0,11.1875,8
8/3/2022,August,3,2022,84.0625,77.375,80.25,9.416666667,0.0,29.5,0,6.583333333,8
8/4/2022,August,4,2022,85.375,77.75,77.83333333,8.520833333,0.0,29.505,0,4.791666667,8
8/5/2022,August,5,2022,86.02083333,77.375,75.70833333,8.291666667,0.0,29.456875,0,4.770833333,8
8/6/2022,August,6,2022,82.375,76.97916667,81.14583333,6.875,0.0,29.426875,0,15.27083333,8
8/7/2022,August,7,2022,84.9375,79.45833333,83.02083333,5.791666667,0.0,29.389375,0,11.125,8
8/8/2022,August,8,2022,86.77083333,79.58333333,78.89583333,7.875,0.0,29.37395833,0,5.541666667,8
8/9/2022,August,9,2022,88.58333333,77.33333333,70.25,6.916666667,0.0,29.35729167,0,5.354166667,8
8/10/2022,August,10,2022,84.9375,76.625,76.97916667,7.3125,0.0,28.69833333,0,11.1875,8
8/11/2022,August,11,2022,85.22916667,75.04166667,76.16666667,4.770833333,0.0,28.673125,0,10.79166667,8
8/12/2022,August,12,2022,85.0,78.5106383,80.9787234,12.08510638,0.0,29.31893617,0,11.14893617,8
8/13/2022,August,13,2022,80.74468085,76.36170213,86.9787234,4.680851064,0.0,29.3887234,0,16.78723404,8
8/14/2022,August,14,2022,82.78723404,76.78723404,82.61702128,11.14893617,0.0,29.36851064,0,5.957446809,8
8/15/2022,August,15,2022,83.54166667,78.45833333,83.89583333,10.5,0.0,28.81020833,0,11.16666667,8
8/16/2022,August,16,2022,82.60416667,78.66666667,88.1875,4.875,0.0,28.24625,0,13.57446809,8
8/17/2022,August,17,2022,78.72916667,75.6875,83.97916667,8.145833333,0.0,29.438125,0,15.58333333,8
8/18/2022,August,18,2022,82.02040816,78.18367347,87.67346939,11.57142857,0.0,29.43530612,0,14.42857143,8
8/19/2022,August,19,2022,82.06382979,76.91489362,84.10638298,13.17021277,0.0,29.46340426,0,8.659574468,8
8/20/2022,August,20,2022,82.5,76.875,82.85416667,11.83333333,0.0,29.49875,0,9.020833333,8
8/21/2022,August,21,2022,83.0,76.29166667,80.25,11.91666667,0.0,29.493125,0,8.75,8
8/22/2022,August,22,2022,83.3125,75.33333333,77.75,9.895833333,0.0,29.48,0,6.791666667,8
8/23/2022,August,23,2022,82.14893617,76.06382979,82.61702128,5.914893617,0.0,29.4793617,0,8.744680851,8
8/24/2022,August,24,2022,81.0625,77.04166667,88.47916667,12.54166667,0.0,29.500625,0,13.58333333,8
8/25/2022,August,25,2022,82.625,75.75,80.625,11.4375,0.0,29.5225,0,8.0,8
8/26/2022,August,26,2022,82.87234043,74.23404255,76.87234043,10.46808511,0.0,29.58021277,0,7.085106383,8
8/27/2022,August,27,2022,82.18367347,73.7755102,77.20408163,10.87755102,0.0,29.60183673,0,6.163265306,8
8/28/2022,August,28,2022,82.87234043,73.5106383,74.89361702,11.82978723,0.0,29.58276596,0,7.042553191,8
8/29/2022,August,29,2022,82.75,73.6875,75.52083333,9.0,0.0,29.650625,0,6.708333333,8
8/30/2022,August,30,2022,83.45833333,75.1875,77.6875,6.625,0.0,29.69875,0,6.229166667,8
8/31/2022,August,31,2022,83.77083333,74.8125,76.0,8.3125,0.0,29.665625,0,6.479166667,8
9/1/2022,September,1,2022,83.32653061,74.97959184,76.6122449,11.2244898,0.0,29.63306122,0,4.87755102,9
9/2/2022,September,2,2022,84.04255319,74.76595745,75.25531915,25.63829787,0.0,29.66893617,0,6.063829787,9
9/3/2022,September,3,2022,84.20833333,74.02083333,72.97916667,13.14583333,0.0,29.643125,0,4.729166667,9
9/4/2022,September,4,2022,83.41666667,73.8125,73.04166667,16.75,0.0,29.574375,0,5.291666667,9
9/5/2022,September,5,2022,82.89583333,73.14583333,73.10416667,12.04166667,0.0,29.58375,0,6.708333333,9
9/6/2022,September,6,2022,83.8125,73.08333333,71.625,9.6875,0.0,29.628125,0,5.6875,9
9/7/2022,September,7,2022,84.0,72.70833333,70.29166667,7.333333333,0.0,29.675,0,2.1875,9
9/8/2022,September,8,2022,85.33333333,72.95833333,68.41666667,5.145833333,0.0,29.691875,0,5.6875,9
9/9/2022,September,9,2022,89.9787234,71.08510638,55.57446809,6.085106383,0.0,29.62680851,0,5.765957447,9
9/10/2022,September,10,2022,91.17021277,68.42553191,48.53191489,5.638297872,0.0,29.57765957,0,5.468085106,9
9/11/2022,September,11,2022,88.08333333,73.25,62.25,7.020833333,0.0,28.91270833,0,3.395833333,9
9/12/2022,September,12,2022,82.08163265,75.24489796,81.10204082,7.183673469,0.0,29.50816327,0,10.57142857,9
9/13/2022,September,13,2022,83.34,75.86,80.24,4.74,0.0,29.528,0,11.14,9
9/14/2022,September,14,2022,86.6875,76.0625,73.54166667,5.333333333,0.0,29.559375,0,7.916666667,9
9/15/2022,September,15,2022,83.95833333,74.89583333,75.16666667,11.75,0.0,29.5675,0,8.1875,9
