Unnamed: 0,date,Month,Day,Year,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precip,IntCondition,month,p1,p2,p3,p4,p5,Season,IntSeason,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,Date,Event
823,4/6/2022,April,6,2022,86.41666667,58.47916667,44.39583333,8.125,0.008432517,29.78625,0.0,1,4,88.0,50,71,44,47,Spring,2,71,70,43,38,46,28,49,14,14.0,25.0,2022-04-06,0
824,4/7/2022,April,7,2022,88.43478261,62.73913043,46.0,8.586956522,0.008432517,29.76173913,0.0,4,4,84.0,46,67,40,43,Spring,2,67,72,45,40,48,28,47,14,18.958753437213566,8.0,2022-04-07,0
825,4/8/2022,April,8,2022,89.125,53.02083333,31.39583333,11.41666667,0.008432517,29.684375,0.0,6,4,83.0,45,66,39,42,Spring,2,66,69,42,37,46,27,48,13,3.0,14.0,2022-04-08,0
826,4/9/2022,April,9,2022,86.34693878,64.0,49.18367347,9.244897959,0.008432517,29.6244898,0.0,5,4,88.0,50,71,44,47,Spring,2,71,72,45,40,48,27,52,13,18.958753437213566,11.0,2022-04-09,0
827,4/10/2022,April,10,2022,85.91489362,66.5106383,57.21276596,8.617021277,0.008432517,29.61787234,0.0,4,4,86.0,48,69,42,45,Spring,2,69,70,43,38,46,30,48,16,5.0,16.0,2022-04-10,0
828,4/11/2022,April,11,2022,83.80851064,70.36170213,66.70212766,10.70212766,0.008432517,29.59680851,0.0,2,4,81.0,43,64,37,40,Spring,2,64,70,43,38,46,34,49,20,12.0,23.0,2022-04-11,0
829,4/12/2022,April,12,2022,83.4375,70.64583333,67.4375,11.58333333,0.008432517,29.561875,0.0,6,4,82.0,44,65,38,41,Spring,2,65,70,43,38,46,32,50,18,11.0,22.0,2022-04-12,0
830,4/13/2022,April,13,2022,83.77083333,70.91666667,68.22916667,9.895833333,0.008432517,29.586875,0.0,6,4,86.0,48,69,42,45,Spring,2,69,70,43,38,46,28,48,14,16.0,27.0,2022-04-13,0
831,4/14/2022,April,14,2022,85.34042553,70.91489362,63.38297872,10.10638298,0.008432517,29.60382979,0.0,5,4,84.0,46,67,40,43,Spring,2,67,70,43,38,46,29,47,15,6.0,17.0,2022-04-14,0
832,4/15/2022,April,15,2022,86.5,68.85416667,59.5,9.229166667,0.008432517,29.59125,0.0,5,4,88.0,50,71,44,47,Spring,2,71,70,43,38,46,30,47,16,18.958753437213566,11.0,2022-04-15,0
833,4/16/2022,April,16,2022,85.63829787,71.44680851,65.93617021,10.80851064,0.008432517,29.56234043,0.0,3,4,86.0,48,69,42,45,Spring,2,69,70,43,38,46,27,49,13,13.0,24.0,2022-04-16,0
834,4/17/2022,April,17,2022,84.85106383,72.38297872,67.85106383,12.55319149,0.008432517,29.58787234,0.0,7,4,87.0,49,70,43,46,Spring,2,70,71,44,39,47,32,50,18,18.958753437213566,13.0,2022-04-17,0
835,4/18/2022,April,18,2022,84.875,72.60416667,68.04166667,10.875,0.008432517,29.685,0.0,7,4,84.0,46,67,40,43,Spring,2,67,71,44,39,47,28,48,14,4.0,15.0,2022-04-18,0
836,4/19/2022,April,19,2022,84.91666667,71.91666667,66.625,10.75,0.008432517,29.765625,0.0,5,4,83.0,45,66,39,42,Spring,2,66,71,44,39,47,27,48,13,18.958753437213566,29.958753437213566,2022-04-19,0
837,4/20/2022,April,20,2022,86.02083333,71.60416667,64.41666667,10.77083333,0.008432517,29.7275,0.0,5,4,82.0,44,65,38,41,Spring,2,65,72,45,40,48,30,49,16,7.0,18.0,2022-04-20,0
838,4/21/2022,April,21,2022,85.89361702,69.23404255,59.74468085,10.36170213,0.008432517,29.05,0.0,2,4,81.0,43,64,37,40,Spring,2,64,71,44,39,47,31,50,17,4.0,15.0,2022-04-21,0
839,4/22/2022,April,22,2022,85.81632653,68.12244898,59.14285714,10.83673469,0.008432517,29.69489796,0.0,2,4,84.0,46,67,40,43,Spring,2,67,70,43,38,46,28,47,14,18.958753437213566,12.0,2022-04-22,0
840,4/23/2022,April,23,2022,85.0625,71.77083333,65.5625,10.33333333,0.008432517,29.7125,0.0,5,4,85.0,47,68,41,44,Spring,2,68,72,45,40,48,29,48,15,18.958753437213566,8.0,2022-04-23,0
841,4/24/2022,April,24,2022,87.52083333,66.8125,55.0625,9.375,0.008432517,29.690625,0.0,5,4,82.0,44,65,38,41,Spring,2,65,69,42,37,46,29,49,15,15.0,26.0,2022-04-24,0
842,4/25/2022,April,25,2022,86.63265306,68.97959184,56.02040816,11.53061224,0.008432517,29.65142857,0.0,2,4,82.0,44,65,38,41,Spring,2,65,71,44,39,47,31,50,17,8.0,19.0,2022-04-25,0
843,4/26/2022,April,26,2022,86.42553191,72.14893617,63.80851064,11.80851064,0.008432517,29.64851064,0.0,1,4,81.0,43,64,37,40,Spring,2,64,69,42,37,46,31,47,17,15.0,26.0,2022-04-26,0
844,4/27/2022,April,27,2022,87.8125,71.35416667,61.45833333,10.5625,0.008432517,29.645625,0.0,2,4,92.0,54,75,48,51,Spring,2,75,69,42,37,46,30,51,16,18.958753437213566,12.0,2022-04-27,0
845,4/28/2022,April,28,2022,87.47916667,72.6875,64.20833333,12.14583333,0.008432517,29.63625,0.0,6,4,83.0,45,66,39,42,Spring,2,66,69,42,37,46,29,49,15,11.0,22.0,2022-04-28,0
846,4/29/2022,April,29,2022,89.68085106,71.78723404,56.70212766,13.55319149,0.008432517,29.62297872,0.0,4,4,82.0,44,65,38,41,Spring,2,65,69,42,37,46,30,51,16,18.958753437213566,9.0,2022-04-29,0
847,4/30/2022,April,30,2022,91.31914894,68.42553191,48.21276596,11.04255319,0.008432517,29.53297872,0.0,4,4,80.0,42,63,36,39,Spring,2,63,58,31,26,38,30,48,16,18.958753437213566,11.0,2022-04-30,0
848,5/1/2022,May,1,2022,91.19148936,67.14893617,46.12765957,11.82978723,0.008432517,29.4787234,0.0,2,5,82.0,44,65,38,41,Spring,2,58,59,49,21,141,29,48,15,17.958753437213566,11.0,2022-05-01,1
849,5/2/2022,May,2,2022,87.9375,64.95833333,47.60416667,21.27083333,0.008432517,29.5,0.0,7,5,82.0,44,65,38,41,Spring,2,58,59,49,21,141,35,51,21,17.958753437213566,13.0,2022-05-02,1
850,5/3/2022,May,3,2022,86.82978723,72.4893617,63.68085106,18.36170213,0.008432517,29.53425532,0.0,8,5,82.0,44,65,38,41,Spring,2,58,59,49,21,141,31,48,17,3.0,15.0,2022-05-03,1
851,5/4/2022,May,4,2022,86.04081633,70.71428571,61.73469388,10.3877551,0.008432517,29.60979592,0.0,4,5,82.0,44,65,38,41,Spring,2,58,60,50,22,143,28,48,14,17.958753437213566,1.0,2022-05-04,1
852,5/5/2022,May,5,2022,85.56521739,71.2173913,63.7826087,10.10869565,0.008432517,29.65478261,0.0,7,5,83.0,45,66,39,42,Spring,2,59,58,48,20,139,33,50,19,4.0,16.0,2022-05-05,1
853,5/6/2022,May,6,2022,86.04166667,69.125,60.04166667,12.1875,0.008432517,29.661875,0.0,6,5,90.0,52,73,46,49,Spring,2,66,60,50,22,143,29,47,15,6.0,18.0,2022-05-06,0
854,5/7/2022,May,7,2022,85.83333333,71.39583333,64.10416667,11.97916667,0.008432517,29.6675,0.0,7,5,90.0,52,73,46,49,Spring,2,66,61,51,23,145,32,49,18,17.958753437213566,10.0,2022-05-07,0
855,5/8/2022,May,8,2022,85.42553191,73.17021277,67.76595745,13.40425532,0.008432517,29.60638298,0.0,5,5,85.0,47,68,41,44,Spring,2,61,58,48,20,139,32,50,18,17.958753437213566,7.0,2022-05-08,0
856,5/9/2022,May,9,2022,86.28571429,73.57142857,66.57142857,14.28571429,0.008432517,29.53632653,0.0,5,5,83.0,45,66,39,42,Spring,2,59,62,52,24,147,29,49,15,2.0,14.0,2022-05-09,0
857,5/10/2022,May,10,2022,87.26086957,74.58695652,66.84782609,10.5,0.008432517,29.52434783,0.0,4,5,82.0,44,65,38,41,Spring,2,58,58,48,20,139,30,49,16,5.0,17.0,2022-05-10,0
858,5/11/2022,May,11,2022,88.02083333,74.95833333,66.5,9.791666667,0.008432517,29.52625,0.0,2,5,80.0,42,63,36,39,Spring,2,56,60,50,22,143,30,50,16,17.958753437213566,8.0,2022-05-11,0
859,5/12/2022,May,12,2022,89.12765957,72.89361702,60.57446809,11.17021277,0.008432517,29.49468085,0.0,1,5,85.0,47,68,41,44,Spring,2,61,60,50,22,143,31,47,17,17.958753437213566,11.0,2022-05-12,0
860,5/13/2022,May,13,2022,93.54166667,61.83333333,37.3125,11.9375,0.008432517,29.429375,0.0,7,5,81.0,43,64,37,40,Spring,2,57,60,50,22,143,27,50,13,3.0,15.0,2022-05-13,0
861,5/14/2022,May,14,2022,91.44680851,64.76595745,49.63829787,16.0212766,0.008432517,29.46212766,0.0,6,5,84.0,46,67,40,43,Spring,2,60,59,49,21,141,33,50,19,4.0,16.0,2022-05-14,0
862,5/15/2022,May,15,2022,87.34042553,73.17021277,63.89361702,15.80851064,0.008432517,29.52723404,0.0,7,5,83.0,45,66,39,42,Spring,2,59,59,49,21,141,31,49,17,4.0,16.0,2022-05-15,0
863,5/16/2022,May,16,2022,89.89583333,64.39583333,50.8125,15.25,0.008432517,29.505,0.0,4,5,83.0,45,66,39,42,Spring,2,59,60,50,22,143,29,49,15,17.958753437213566,12.0,2022-05-16,0
864,5/17/2022,May,17,2022,90.5106383,65.59574468,48.19148936,13.12765957,0.008432517,29.45255319,0.0,4,5,85.0,47,68,41,44,Spring,2,61,61,51,23,145,28,48,14,19.0,31.0,2022-05-17,0
865,5/18/2022,May,18,2022,87.41304348,73.23913043,63.7173913,12.34782609,0.008432517,29.5126087,0.0,6,5,83.0,45,66,39,42,Spring,2,59,59,49,21,141,31,49,17,5.0,17.0,2022-05-18,0
866,5/19/2022,May,19,2022,86.16666667,73.72916667,67.58333333,12.5625,0.008432517,29.558125,0.0,6,5,85.0,47,68,41,44,Spring,2,61,63,53,25,149,32,50,18,2.0,14.0,2022-05-19,0
867,5/20/2022,May,20,2022,86.19148936,73.93617021,67.44680851,15.70212766,0.008432517,29.52659574,0.0,10,5,85.0,47,68,41,44,Spring,2,61,58,48,20,139,31,50,17,17.958753437213566,9.0,2022-05-20,0
868,5/21/2022,May,21,2022,87.39583333,75.33333333,68.22916667,18.85416667,0.008432517,29.485625,0.0,10,5,90.0,52,73,46,49,Spring,2,66,60,50,22,143,31,54,17,9.0,21.0,2022-05-21,0
869,5/22/2022,May,22,2022,85.42553191,73.08510638,65.42553191,18.42553191,0.008432517,25.01893617,0.0,9,5,84.0,46,67,40,43,Spring,2,60,61,51,23,145,30,47,16,19.0,31.0,2022-05-22,0
870,5/23/2022,May,23,2022,89.89361702,71.78723404,59.91489362,16.08510638,0.008432517,29.36106383,0.0,9,5,82.0,44,65,38,41,Spring,2,58,60,50,22,143,31,49,17,3.0,15.0,2022-05-23,0
871,5/24/2022,May,24,2022,87.375,75.22916667,68.45833333,11.16666667,0.008432517,29.4925,0.0,6,5,81.0,43,64,37,40,Spring,2,57,58,48,20,139,29,52,15,20.0,32.0,2022-05-24,0
872,5/25/2022,May,25,2022,87.25,74.1875,65.79166667,12.66666667,0.008432517,29.6175,0.0,7,5,88.0,50,71,44,47,Spring,2,64,60,50,22,143,28,47,14,10.0,22.0,2022-05-25,0
873,5/26/2022,May,26,2022,86.9375,74.1875,66.45833333,22.60416667,0.008432517,29.56,0.0,7,5,86.0,48,69,42,45,Spring,2,62,61,51,23,145,29,49,15,17.958753437213566,7.0,2022-05-26,0
874,5/27/2022,May,27,2022,87.375,74.25,65.9375,19.64583333,0.008432517,29.5075,0.0,11,5,89.0,51,72,45,48,Spring,2,65,60,50,22,143,29,52,15,17.958753437213566,11.0,2022-05-27,0
875,5/28/2022,May,28,2022,87.63829787,74.08510638,64.87234043,17.0,0.008432517,29.50042553,0.0,7,5,88.0,50,71,44,47,Spring,2,64,60,50,22,143,32,50,18,6.0,18.0,2022-05-28,0
876,5/29/2022,May,29,2022,87.1875,73.6875,64.85416667,17.14583333,0.008432517,29.52,0.0,5,5,88.0,50,71,44,47,Spring,2,64,60,50,22,143,30,51,16,17.0,29.0,2022-05-29,0
877,5/30/2022,May,30,2022,87.10638298,73.78723404,65.4893617,18.82978723,0.008432517,29.52787234,0.0,9,5,82.0,44,65,38,41,Spring,2,58,59,49,21,141,29,51,15,10.0,22.0,2022-05-30,0
878,5/31/2022,May,31,2022,87.14893617,73.40425532,64.14893617,16.61702128,0.008432517,27.02978723,0.0,7,5,87.0,49,70,43,46,Spring,2,63,59,49,21,141,32,52,18,17.958753437213566,10.0,2022-05-31,0
879,6/1/2022,June,1,2022,87.39130435,73.89130435,65.15217391,15.15217391,0.008432517,29.55304348,0.0,4,6,84.0,46,67,34,62,Summer,4,67,58,48,20,139,30,56,16,15.0,27.0,2022-06-01,0
880,6/2/2022,June,2,2022,88.21276596,72.40425532,61.5106383,15.19148936,0.008432517,29.55914894,0.0,6,6,90.0,52,73,40,68,Summer,4,73,62,52,24,147,30,50,16,13.0,25.0,2022-06-02,0
881,6/3/2022,June,3,2022,87.41666667,72.75,62.66666667,14.58333333,0.008432517,29.533125,0.0,6,6,87.0,49,70,37,65,Summer,4,70,59,49,21,141,29,49,15,17.958753437213566,12.0,2022-06-03,0
882,6/4/2022,June,4,2022,86.36170213,73.82978723,67.0,15.38297872,0.008432517,29.51446809,0.0,9,6,87.0,49,70,37,65,Summer,4,70,60,50,22,143,30,51,16,8.0,20.0,2022-06-04,0
883,6/5/2022,June,5,2022,86.35416667,74.66666667,68.83333333,16.22916667,0.008432517,29.515,0.0,5,6,89.0,51,72,39,67,Summer,4,72,59,49,21,141,31,53,17,5.0,17.0,2022-06-05,0
884,6/6/2022,June,6,2022,86.16666667,73.1875,66.08333333,15.58333333,0.008432517,29.535,0.0,5,6,86.0,48,69,36,64,Summer,4,69,59,49,21,141,28,51,14,17.958753437213566,8.0,2022-06-06,0
885,6/7/2022,June,7,2022,85.75555556,72.6,65.66666667,16.57777778,0.008432517,29.552,0.0,6,6,89.0,51,72,39,67,Summer,4,72,60,50,22,143,28,54,14,11.0,23.0,2022-06-07,0
886,6/8/2022,June,8,2022,86.29166667,72.97916667,65.0625,19.16666667,0.008432517,29.53875,0.0,8,6,87.0,49,70,37,65,Summer,4,70,60,50,22,143,33,52,19,17.958753437213566,9.0,2022-06-08,0
887,6/9/2022,June,9,2022,86.10416667,73.875,67.5625,17.125,0.008432517,29.47375,0.0,9,6,85.0,47,68,35,63,Summer,4,68,58,48,20,139,30,56,16,5.0,17.0,2022-06-09,0
888,6/10/2022,June,10,2022,87.20833333,75.5625,68.89583333,17.39583333,0.008432517,29.4775,0.0,6,6,91.0,53,74,41,69,Summer,4,74,59,49,21,141,30,52,16,8.0,20.0,2022-06-10,0
889,6/11/2022,June,11,2022,87.54166667,74.0625,65.35416667,15.8125,0.008432517,29.498125,0.0,6,6,89.0,51,72,39,67,Summer,4,72,60,50,22,143,28,52,14,17.958753437213566,13.0,2022-06-11,0
890,6/12/2022,June,12,2022,88.80851064,76.40425532,67.63829787,14.12765957,0.008432517,29.47489362,0.0,5,6,85.0,47,68,35,63,Summer,4,68,62,52,24,147,30,52,16,17.958753437213566,10.0,2022-06-12,0
891,6/13/2022,June,13,2022,87.46938776,76.69387755,69.12244898,10.81632653,0.008432517,29.51,0.0,6,6,86.0,48,69,36,64,Summer,4,69,58,48,20,139,33,53,19,3.0,15.0,2022-06-13,0
892,6/14/2022,June,14,2022,88.91489362,76.53191489,67.91489362,11.19148936,0.008432517,29.51893617,0.0,8,6,87.0,49,70,37,65,Summer,4,70,61,51,23,145,30,52,16,10.0,22.0,2022-06-14,0
893,6/15/2022,June,15,2022,89.125,77.41666667,68.91666667,14.47916667,0.008432517,29.483125,0.0,6,6,86.0,48,69,36,64,Summer,4,69,58,48,20,139,30,57,16,17.958753437213566,8.0,2022-06-15,0
894,6/16/2022,June,16,2022,89.25,77.66666667,69.0625,16.75,0.008432517,28.84208333,0.0,5,6,87.0,49,70,37,65,Summer,4,70,59,49,21,141,29,53,15,17.958753437213566,8.0,2022-06-16,0
895,6/17/2022,June,17,2022,89.14583333,77.79166667,69.39583333,16.75,0.008432517,29.43625,0.0,5,6,87.0,49,70,37,65,Summer,4,70,59,49,21,141,28,56,14,17.958753437213566,9.0,2022-06-17,0
896,6/18/2022,June,18,2022,88.70833333,75.45833333,65.4375,16.1875,0.008432517,25.781875,0.0,6,6,98.0,60,81,48,76,Summer,4,81,61,51,23,145,31,54,17,17.958753437213566,11.0,2022-06-18,0
897,6/19/2022,June,19,2022,89.10204082,75.85714286,65.46938776,16.40816327,0.008432517,29.47081633,0.0,9,6,89.0,51,72,39,67,Summer,4,72,62,52,24,147,28,48,14,17.958753437213566,12.0,2022-06-19,0
898,6/20/2022,June,20,2022,88.40816327,75.32653061,65.67346939,20.85714286,0.008432517,29.42306122,0.0,9,6,88.0,50,71,38,66,Summer,4,71,62,52,24,147,36,56,22,17.958753437213566,12.0,2022-06-20,0
899,6/21/2022,June,21,2022,89.27083333,77.04166667,67.45833333,17.77083333,0.008432517,28.724375,0.0,8,6,85.0,47,68,35,63,Summer,4,68,61,51,23,145,34,51,20,15.0,27.0,2022-06-21,0
900,6/22/2022,June,22,2022,87.73469388,74.08163265,65.30612245,10.75510204,1.06122449,29.4922449,0.0,9,6,86.0,48,69,36,64,Summer,4,69,59,49,21,141,29,56,15,3.0,15.0,2022-06-22,0
901,6/23/2022,June,23,2022,90.04166667,70.0625,53.60416667,8.25,0.008432517,29.605625,0.0,5,6,85.0,47,68,35,63,Summer,4,68,61,51,23,145,28,51,14,17.958753437213566,10.0,2022-06-23,0
902,6/24/2022,June,24,2022,91.6,71.06666667,54.64444444,10.57777778,0.008432517,29.532,0.0,6,6,87.0,49,70,37,65,Summer,4,70,59,49,21,141,28,54,14,9.0,21.0,2022-06-24,0
903,6/25/2022,June,25,2022,88.91304348,74.69565217,63.82608696,14.23913043,0.008432517,29.4273913,0.0,4,6,86.0,48,69,36,64,Summer,4,69,60,50,22,143,29,56,15,17.958753437213566,7.0,2022-06-25,0
904,6/26/2022,June,26,2022,90.22916667,75.54166667,63.64583333,11.25,0.008432517,29.405625,0.0,4,6,85.0,47,68,35,63,Summer,4,68,63,53,25,149,28,59,14,17.958753437213566,13.0,2022-06-26,0
905,6/27/2022,June,27,2022,89.8125,76.875,66.54166667,10.41666667,0.008432517,29.434375,0.0,7,6,90.0,52,73,40,68,Summer,4,73,59,49,21,141,31,51,17,8.0,20.0,2022-06-27,0
906,6/28/2022,June,28,2022,90.08695652,75.5,63.7173913,10.45652174,0.008432517,29.45521739,0.0,5,6,85.0,47,68,35,63,Summer,4,68,65,55,27,153,29,56,15,10.0,22.0,2022-06-28,0
907,7/1/2022,July,1,2022,89.47916667,76.625,66.75,17.22916667,0.008432517,29.37791667,0.0,5,7,86.0,48,69,36,64,Summer,4,69,63,36,39,80,30,54,16,18.958753437213566,10.0,2022-07-01,0
908,7/2/2022,July,2,2022,88.31914894,76.10638298,67.46808511,12.21276596,0.008432517,29.35319149,0.0,6,7,88.0,50,71,38,66,Summer,4,71,67,40,43,84,29,50,15,3.0,14.0,2022-07-02,0
909,7/3/2022,July,3,2022,83.40816327,72.93877551,65.48979592,9.755102041,0.008432517,28.74959184,0.0,7,7,89.0,51,72,39,67,Summer,4,72,63,36,39,80,30,52,16,5.0,16.0,2022-07-03,0
910,7/4/2022,July,4,2022,87.46808511,77.85106383,74.12765957,7.638297872,0.008432517,29.3587234,0.0,10,7,86.0,48,69,36,64,Summer,4,69,68,41,44,85,31,55,17,6.0,17.0,2022-07-04,0
911,7/5/2022,July,5,2022,86.20408163,78.53061224,78.87755102,6.142857143,0.008432517,29.34918367,0.0,10,7,87.0,49,70,37,65,Summer,4,70,69,42,45,86,29,55,15,7.0,18.0,2022-07-05,0
912,7/6/2022,July,6,2022,85.85714286,79.26530612,80.6122449,5.734693878,0.008432517,28.77673469,0.0,11,7,85.0,47,68,35,63,Summer,4,68,64,37,40,81,29,52,15,18.958753437213566,9.0,2022-07-06,0
913,7/7/2022,July,7,2022,82.875,75.77083333,78.0625,10.79166667,0.008432517,28.24104167,0.0,10,7,87.0,49,70,37,65,Summer,4,70,66,39,42,83,31,51,17,18.958753437213566,9.0,2022-07-07,0
914,7/8/2022,July,8,2022,82.10416667,76.39583333,82.14583333,6.375,0.008432517,28.83645833,0.0,11,7,85.0,47,68,35,63,Summer,4,68,67,40,43,84,27,52,13,18.958753437213566,8.0,2022-07-08,1
915,7/9/2022,July,9,2022,82.33333333,77.625,85.45833333,8.583333333,0.008432517,28.14833333,0.0,12,7,86.0,48,69,36,64,Summer,4,69,65,38,41,82,29,52,15,7.0,18.0,2022-07-09,1
916,7/10/2022,July,10,2022,82.875,75.85416667,78.0625,6.645833333,0.008432517,28.17354167,0.0,8,7,87.0,49,70,37,65,Summer,4,70,64,37,40,81,28,50,14,4.0,15.0,2022-07-10,1
917,7/11/2022,July,11,2022,78.83333333,73.875,81.27083333,11.16666667,0.008432517,29.475625,0.0,11,7,86.0,48,69,36,64,Summer,4,69,64,37,40,81,33,52,19,7.0,18.0,2022-07-11,1
918,7/12/2022,July,12,2022,86.31914894,76.19148936,72.40425532,12.34042553,0.008432517,29.44553191,0.0,6,7,85.0,47,68,35,63,Summer,4,68,63,36,39,80,29,47,15,5.0,16.0,2022-07-12,1
919,7/13/2022,July,13,2022,87.79591837,77.93877551,72.85714286,6.183673469,0.008432517,28.74693878,0.0,6,7,85.0,47,68,35,63,Summer,4,68,64,37,40,81,30,49,16,5.0,16.0,2022-07-13,0
920,7/14/2022,July,14,2022,89.52083333,76.22916667,67.79166667,8.166666667,0.008432517,29.30916667,0.0,8,7,85.0,47,68,35,63,Summer,4,68,66,39,42,83,33,53,19,4.0,15.0,2022-07-14,0
921,7/15/2022,July,15,2022,87.95833333,72.66666667,62.22916667,15.39583333,0.008432517,29.35270833,0.0,9,7,91.0,53,74,41,69,Summer,4,74,67,40,43,84,31,58,17,18.958753437213566,11.0,2022-07-15,0
922,7/16/2022,July,16,2022,87.54166667,75.125,67.41666667,14.75,0.008432517,28.108125,0.0,16,7,87.0,49,70,37,65,Summer,4,70,68,41,44,85,27,56,13,7.0,18.0,2022-07-16,0
923,7/17/2022,July,17,2022,79.6875,70.25,66.3125,15.45833333,0.008432517,28.7725,0.0,8,7,87.0,49,70,37,65,Summer,4,70,66,39,42,83,31,49,17,3.0,14.0,2022-07-17,0
924,7/18/2022,July,18,2022,83.97916667,78.04166667,82.64583333,7.9375,0.008432517,29.494375,0.0,11,7,85.0,47,68,35,63,Summer,4,68,68,41,44,85,30,49,16,18.958753437213566,10.0,2022-07-18,0
925,7/19/2022,July,19,2022,85.97916667,77.29166667,75.5625,10.29166667,0.008432517,29.505625,0.0,4,7,86.0,48,69,36,64,Summer,4,69,68,41,44,85,30,52,16,5.0,16.0,2022-07-19,0
926,7/20/2022,July,20,2022,86.35416667,77.70833333,75.75,14.6875,0.008432517,29.4775,0.0,5,7,85.0,47,68,35,63,Summer,4,68,70,43,46,87,36,58,22,10.0,21.0,2022-07-20,0
927,7/21/2022,July,21,2022,85.625,76.125,73.54166667,18.95833333,0.008432517,29.476875,0.0,5,7,85.0,47,68,35,63,Summer,4,68,65,38,41,82,37,54,23,8.0,19.0,2022-07-21,0
928,7/22/2022,July,22,2022,84.66666667,77.33333333,78.47916667,11.125,0.008432517,29.548125,0.0,9,7,88.0,50,71,38,66,Summer,4,71,66,39,42,83,31,47,17,5.0,16.0,2022-07-22,0
929,7/23/2022,July,23,2022,83.0,75.41304348,75.63043478,11.7826087,0.008432517,28.21521739,0.0,9,7,85.0,47,68,35,63,Summer,4,68,65,38,41,82,32,50,18,3.0,14.0,2022-07-23,0
930,7/24/2022,July,24,2022,76.58333333,71.66666667,81.58333333,6.375,0.008432517,29.425625,0.0,16,7,87.0,49,70,37,65,Summer,4,70,66,39,42,83,30,54,16,10.0,21.0,2022-07-24,0
931,7/25/2022,July,25,2022,81.35416667,77.875,89.20833333,8.791666667,0.008432517,29.438125,0.0,15,7,85.0,47,68,35,63,Summer,4,68,68,41,44,85,30,50,16,7.0,18.0,2022-07-25,0
932,7/26/2022,July,26,2022,82.41666667,77.33333333,84.95833333,8.166666667,0.008432517,29.58125,0.0,12,7,85.0,47,68,35,63,Summer,4,68,67,40,43,84,28,56,14,3.0,14.0,2022-07-26,0
933,7/27/2022,July,27,2022,81.27083333,76.66666667,86.60416667,8.729166667,0.008432517,28.37229167,0.0,10,7,85.0,47,68,35,63,Summer,4,68,68,41,44,85,32,55,18,11.0,22.0,2022-07-27,0
934,7/28/2022,July,28,2022,83.02083333,75.0,77.85416667,11.08333333,0.008432517,29.635625,0.0,8,7,85.0,47,68,35,63,Summer,4,68,64,37,40,81,29,55,15,18.958753437213566,12.0,2022-07-28,0
935,7/29/2022,July,29,2022,82.89583333,76.0,80.1875,11.83333333,0.008432517,29.624375,0.0,6,7,89.0,51,72,39,67,Summer,4,72,68,41,44,85,28,51,14,4.0,15.0,2022-07-29,0
936,7/30/2022,July,30,2022,83.23404255,75.89361702,78.85106383,14.55319149,0.008432517,29.5706383,0.0,6,7,87.0,49,70,37,65,Summer,4,70,68,41,44,85,29,50,15,3.0,14.0,2022-07-30,0
937,7/31/2022,July,31,2022,81.45833333,75.10416667,79.125,13.95833333,0.008432517,29.490625,0.0,7,7,89.0,51,72,39,67,Summer,4,72,73,46,49,90,33,52,19,4.0,15.0,2022-07-31,0
938,8/1/2022,August,1,2022,82.04166667,78.45833333,88.27083333,12.16666667,0.008432517,29.50375,0.0,15,8,84.0,46,67,34,62,Summer,4,67,58,48,20,139,27,47,13,16.958753437213566,12.0,2022-08-01,0
939,8/2/2022,August,2,2022,83.04166667,77.54166667,83.375,11.14583333,0.008432517,29.491875,0.0,11,8,86.0,48,69,36,64,Summer,4,69,62,52,24,147,32,50,18,3.0,16.0,2022-08-02,0
940,8/3/2022,August,3,2022,84.0625,77.375,80.25,9.416666667,0.008432517,29.5,0.0,6,8,87.0,49,70,37,65,Summer,4,70,58,48,20,139,30,49,16,1.0,14.0,2022-08-03,0
941,8/4/2022,August,4,2022,85.375,77.75,77.83333333,8.520833333,0.008432517,29.505,0.0,4,8,84.0,46,67,34,62,Summer,4,67,60,50,22,143,29,52,15,16.958753437213566,13.0,2022-08-04,0
942,8/5/2022,August,5,2022,86.02083333,77.375,75.70833333,8.291666667,0.008432517,29.456875,0.0,4,8,85.0,47,68,35,63,Summer,4,68,58,48,20,139,28,52,14,8.0,21.0,2022-08-05,0
943,8/6/2022,August,6,2022,82.375,76.97916667,81.14583333,6.875,0.008432517,29.426875,0.0,15,8,86.0,48,69,36,64,Summer,4,69,61,51,23,145,30,50,16,3.0,16.0,2022-08-06,0
944,8/7/2022,August,7,2022,84.9375,79.45833333,83.02083333,5.791666667,0.008432517,29.389375,0.0,11,8,87.0,49,70,37,65,Summer,4,70,58,48,20,139,29,50,15,12.0,25.0,2022-08-07,0
945,8/8/2022,August,8,2022,86.77083333,79.58333333,78.89583333,7.875,0.008432517,29.37395833,0.0,5,8,87.0,49,70,37,65,Summer,4,70,60,50,22,143,27,50,13,16.958753437213566,10.0,2022-08-08,1
946,8/9/2022,August,9,2022,88.58333333,77.33333333,70.25,6.916666667,0.008432517,29.35729167,0.0,5,8,85.0,47,68,35,63,Summer,4,68,60,50,22,143,31,52,17,2.0,15.0,2022-08-09,1
947,8/10/2022,August,10,2022,84.9375,76.625,76.97916667,7.3125,0.008432517,28.69833333,0.0,11,8,85.0,47,68,35,63,Summer,4,68,59,49,21,141,29,49,15,16.958753437213566,12.0,2022-08-10,0
