,datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Day,Temperature,Dew Point,Humidity,Wind,Wind Speed,Pressure,IntCondition
45176,2019-02-27,0,0,0,0,0,0,0,3,2019,2,16,27,79.0,41.0,26.0,225,15.0,29.78,1
45177,2019-02-27,0,0,0,2,0,0,0,0,2019,2,17,27,77.0,43.0,29.0,225,12.0,29.78,1
45178,2019-02-27,1,0,0,0,0,0,0,0,2019,2,18,27,75.0,43.0,31.0,270,12.0,29.78,1
45179,2019-02-27,1,0,0,0,0,0,0,1,2019,2,19,27,73.0,45.0,36.0,248,9.0,29.78,1
45180,2019-02-27,1,0,0,0,1,0,0,0,2019,2,20,27,70.0,46.0,43.0,248,9.0,29.81,1
45181,2019-02-27,0,0,0,0,0,0,0,0,2019,2,21,27,70.0,50.0,49.0,270,9.0,29.81,1
45182,2019-02-27,0,0,0,0,0,0,0,0,2019,2,22,27,70.0,50.0,49.0,0,0.0,29.84,1
45183,2019-02-27,0,0,0,0,0,0,0,0,2019,2,23,27,68.0,52.0,56.0,0,0.0,29.87,1
45184,2019-02-28,0,0,0,0,0,0,0,0,2019,2,0,28,64.0,50.0,59.0,0,0.0,29.87,1
45185,2019-02-28,0,0,0,0,0,0,0,0,2019,2,1,28,66.0,50.0,56.0,0,0.0,29.87,1
45186,2019-02-28,0,0,0,0,0,0,0,0,2019,2,2,28,63.0,50.0,63.0,0,0.0,29.87,1
45194,2019-02-28,0,0,0,2,1,0,0,0,2019,2,10,28,72.0,52.0,50.0,0,0.0,29.95,8
45195,2019-02-28,0,1,0,1,0,0,0,0,2019,2,11,28,75.0,46.0,36.0,113,7.0,29.92,8
45196,2019-02-28,0,0,1,1,0,0,0,0,2019,2,12,28,77.0,39.0,26.0,135,6.0,29.89,8
45197,2019-02-28,0,0,0,8,0,0,16,0,2019,2,13,28,79.0,34.0,20.0,158,7.0,29.87,1
45198,2019-02-28,0,0,0,0,0,0,0,0,2019,2,14,28,79.0,36.0,21.0,158,7.0,29.87,1
45203,2019-02-28,0,0,0,4,1,0,0,0,2019,2,19,28,75.0,50.0,41.0,248,12.0,29.84,5
45205,2019-02-28,0,0,1,4,0,0,0,0,2019,2,21,28,72.0,55.0,57.0,225,8.0,29.87,5
45206,2019-02-28,0,0,0,0,0,0,0,0,2019,2,22,28,72.0,55.0,57.0,225,6.0,29.87,5
45207,2019-02-28,0,0,0,0,0,0,0,0,2019,2,23,28,70.0,55.0,60.0,203,5.0,29.87,4
45208,2019-03-01,0,0,0,0,0,0,0,0,2019,3,0,1,70.0,55.0,60.0,0,0.0,29.84,4
45209,2019-03-01,0,0,0,0,0,0,0,0,2019,3,1,1,70.0,55.0,60.0,270,6.0,29.87,5
45210,2019-03-01,0,0,0,0,0,0,0,0,2019,3,2,1,70.0,55.0,60.0,225,6.0,29.84,4
45211,2019-03-01,0,0,0,0,0,0,0,0,2019,3,3,1,70.0,54.0,56.0,225,6.0,29.81,4
45212,2019-03-01,0,0,0,0,0,0,0,0,2019,3,4,1,70.0,54.0,56.0,248,6.0,29.81,5
45213,2019-03-01,0,0,0,0,0,0,0,0,2019,3,5,1,66.0,55.0,68.0,248,5.0,29.81,5
45214,2019-03-01,0,0,0,0,0,0,0,0,2019,3,6,1,66.0,55.0,68.0,0,0.0,29.81,5
45215,2019-03-01,0,0,0,0,0,0,0,0,2019,3,7,1,66.0,55.0,68.0,68,5.0,29.84,8
45216,2019-03-01,0,0,0,0,4,0,0,0,2019,3,8,1,66.0,55.0,68.0,0,0.0,29.84,8
45217,2019-03-01,0,1,0,1,0,0,0,0,2019,3,9,1,72.0,55.0,57.0,90,5.0,29.87,8
45218,2019-03-01,0,0,2,1,1,0,0,0,2019,3,10,1,73.0,55.0,53.0,0,0.0,29.87,8
45219,2019-03-01,0,0,0,4,0,0,0,0,2019,3,11,1,75.0,57.0,53.0,0,0.0,29.87,8
45220,2019-03-01,0,1,0,2,0,0,0,0,2019,3,12,1,77.0,45.0,32.0,0,0.0,29.87,8
45221,2019-03-01,0,0,0,3,0,0,0,0,2019,3,13,1,79.0,39.0,24.0,113,3.0,29.81,8
45222,2019-03-01,0,0,0,0,1,0,0,0,2019,3,14,1,79.0,36.0,21.0,113,5.0,29.81,8
45223,2019-03-01,0,0,0,4,1,0,0,1,2019,3,15,1,79.0,43.0,28.0,135,3.0,29.78,5
45224,2019-03-01,0,0,0,1,2,0,0,0,2019,3,16,1,79.0,41.0,26.0,203,5.0,29.75,5
45225,2019-03-01,0,1,0,3,2,0,0,0,2019,3,17,1,79.0,32.0,18.0,180,5.0,29.75,5
45226,2019-03-01,0,0,0,1,0,0,0,0,2019,3,18,1,77.0,34.0,21.0,248,6.0,29.78,16
45227,2019-03-01,1,0,0,1,0,0,0,0,2019,3,19,1,77.0,34.0,21.0,0,0.0,29.78,16
45228,2019-03-01,0,0,0,1,0,0,5,0,2019,3,20,1,75.0,34.0,22.0,0,0.0,29.78,8
45229,2019-03-01,0,0,0,0,1,0,1,1,2019,3,21,1,73.0,32.0,22.0,0,0.0,29.81,8
45230,2019-03-01,0,0,0,0,0,0,0,0,2019,3,22,1,73.0,37.0,27.0,0,0.0,29.81,5
45231,2019-03-01,0,0,0,0,0,0,0,0,2019,3,23,1,72.0,39.0,31.0,0,0.0,29.81,16
45232,2019-03-02,0,0,0,0,0,0,0,0,2019,3,0,2,61.0,52.0,72.0,45,13.0,29.81,1
45234,2019-03-02,0,0,0,0,0,0,0,0,2019,3,2,2,68.0,45.0,43.0,0,0.0,29.75,4
45235,2019-03-02,0,0,0,0,0,0,0,0,2019,3,3,2,68.0,48.0,49.0,68,12.0,29.75,4
45238,2019-03-02,0,0,0,0,0,0,0,0,2019,3,6,2,66.0,48.0,52.0,45,8.0,29.72,8
45239,2019-03-02,0,0,0,0,0,0,0,0,2019,3,7,2,64.0,48.0,56.0,68,7.0,29.72,8
45240,2019-03-02,0,0,0,0,1,0,0,0,2019,3,8,2,64.0,50.0,59.0,23,10.0,29.72,8
45241,2019-03-02,1,1,0,1,1,0,0,0,2019,3,9,2,68.0,50.0,52.0,68,6.0,29.75,4
45242,2019-03-02,0,0,0,2,0,0,0,0,2019,3,10,2,72.0,48.0,43.0,90,10.0,29.75,5
45243,2019-03-02,1,0,0,4,3,0,0,0,2019,3,11,2,73.0,50.0,44.0,113,12.0,29.75,8
45244,2019-03-02,0,0,0,3,3,3,0,0,2019,3,12,2,73.0,55.0,53.0,90,7.0,29.72,8
45245,2019-03-02,0,0,0,0,0,0,0,1,2019,3,13,2,72.0,57.0,60.0,225,14.0,29.69,16
45246,2019-03-02,0,0,1,7,0,0,0,3,2019,3,14,2,77.0,66.0,69.0,270,10.0,29.66,8
45247,2019-03-02,0,0,1,1,0,0,0,0,2019,3,15,2,77.0,66.0,69.0,225,20.0,29.66,8
45248,2019-03-02,0,0,0,8,0,0,0,0,2019,3,16,2,77.0,68.0,74.0,225,17.0,29.66,16
45249,2019-03-02,0,0,0,17,0,0,0,0,2019,3,17,2,70.0,59.0,68.0,23,20.0,29.69,8
45250,2019-03-02,1,0,1,1,0,0,0,0,2019,3,18,2,64.0,55.0,73.0,45,15.0,29.72,8
45251,2019-03-02,0,0,0,1,0,0,0,1,2019,3,19,2,64.0,54.0,68.0,68,15.0,29.72,4
45252,2019-03-02,0,0,1,1,1,0,0,0,2019,3,20,2,63.0,54.0,72.0,23,10.0,29.75,4
45253,2019-03-02,0,0,0,0,0,0,0,0,2019,3,21,2,63.0,54.0,72.0,45,10.0,29.78,4
45254,2019-03-02,0,0,0,0,0,0,0,0,2019,3,22,2,61.0,54.0,77.0,45,12.0,29.81,1
45255,2019-03-02,0,0,0,0,0,0,0,0,2019,3,23,2,61.0,54.0,77.0,45,12.0,29.81,1
45256,2019-03-03,0,0,0,0,0,0,0,0,2019,3,0,3,59.0,52.0,77.0,45,9.0,29.81,1
45257,2019-03-03,0,0,0,0,0,0,0,0,2019,3,1,3,59.0,52.0,77.0,23,9.0,29.81,1
45258,2019-03-03,0,0,0,0,0,0,0,0,2019,3,2,3,59.0,52.0,77.0,45,9.0,29.78,1
45259,2019-03-03,0,0,0,0,0,0,0,0,2019,3,3,3,59.0,52.0,77.0,45,8.0,29.78,1
45260,2019-03-03,0,0,0,0,0,0,0,0,2019,3,4,3,59.0,52.0,77.0,45,12.0,29.78,1
45261,2019-03-03,0,0,0,0,0,0,0,0,2019,3,5,3,59.0,52.0,77.0,45,10.0,29.78,1
45262,2019-03-03,0,0,0,0,0,0,0,0,2019,3,6,3,57.0,52.0,82.0,23,9.0,29.78,1
45263,2019-03-03,0,0,0,0,0,0,0,0,2019,3,7,3,59.0,52.0,77.0,45,9.0,29.81,4
45264,2019-03-03,0,0,1,0,0,0,0,0,2019,3,8,3,61.0,52.0,72.0,45,7.0,29.84,4
45265,2019-03-03,0,0,0,2,1,0,0,0,2019,3,9,3,64.0,57.0,77.0,45,15.0,29.87,4
45266,2019-03-03,0,0,0,1,1,0,0,0,2019,3,10,3,66.0,52.0,60.0,45,15.0,29.87,8
45267,2019-03-03,1,1,0,2,2,0,0,0,2019,3,11,3,68.0,52.0,56.0,45,16.0,29.87,4
45268,2019-03-03,0,0,0,1,0,0,0,0,2019,3,12,3,70.0,52.0,53.0,45,18.0,29.87,4
45269,2019-03-03,3,0,0,1,1,0,0,0,2019,3,13,3,73.0,50.0,44.0,68,17.0,29.84,1
45270,2019-03-03,0,0,0,4,0,0,0,0,2019,3,14,3,75.0,48.0,38.0,90,5.0,29.81,4
45271,2019-03-03,2,0,0,1,0,0,0,0,2019,3,15,3,77.0,48.0,36.0,68,6.0,29.78,4
45272,2019-03-03,0,1,0,2,0,0,0,0,2019,3,16,3,75.0,48.0,38.0,45,6.0,29.78,5
45273,2019-03-03,1,0,0,4,0,0,5,0,2019,3,17,3,75.0,50.0,41.0,68,12.0,29.78,4
45274,2019-03-03,1,1,0,1,0,0,5,0,2019,3,18,3,73.0,50.0,44.0,90,8.0,29.78,4
45275,2019-03-03,0,0,0,1,0,0,0,0,2019,3,19,3,72.0,50.0,46.0,45,10.0,29.78,4
45276,2019-03-03,0,0,0,0,0,0,0,0,2019,3,20,3,70.0,50.0,49.0,90,13.0,29.81,1
45277,2019-03-03,0,0,0,0,0,0,0,0,2019,3,21,3,68.0,50.0,52.0,68,10.0,29.84,4
45278,2019-03-03,0,0,0,0,0,0,0,0,2019,3,22,3,64.0,52.0,64.0,45,10.0,29.87,4
45279,2019-03-03,0,0,0,0,0,0,0,0,2019,3,23,3,64.0,52.0,64.0,90,12.0,29.87,4
45280,2019-03-04,0,0,0,0,0,0,0,0,2019,3,0,4,63.0,52.0,68.0,23,9.0,29.84,1
45281,2019-03-04,0,0,0,0,0,0,0,0,2019,3,1,4,63.0,52.0,68.0,68,6.0,29.84,1
45282,2019-03-04,0,0,0,0,0,0,0,0,2019,3,2,4,63.0,52.0,68.0,23,7.0,29.84,1
45283,2019-03-04,0,0,0,0,0,0,0,0,2019,3,3,4,61.0,52.0,72.0,23,5.0,29.81,1
45284,2019-03-04,0,0,0,0,0,0,0,0,2019,3,4,4,61.0,52.0,72.0,23,6.0,29.81,1
45285,2019-03-04,0,0,0,0,0,0,0,0,2019,3,5,4,59.0,50.0,72.0,23,5.0,29.81,9
45286,2019-03-04,0,0,0,0,0,0,0,0,2019,3,6,4,57.0,50.0,77.0,45,8.0,29.81,9
45287,2019-03-04,0,0,0,0,0,0,0,0,2019,3,7,4,59.0,50.0,72.0,68,7.0,29.84,9
45288,2019-03-04,0,0,0,0,0,0,0,0,2019,3,8,4,63.0,52.0,68.0,23,9.0,29.87,9
45289,2019-03-04,0,0,0,0,1,0,0,0,2019,3,9,4,63.0,52.0,68.0,45,6.0,29.89,9
45290,2019-03-04,0,1,0,0,1,0,0,0,2019,3,10,4,68.0,50.0,52.0,45,9.0,29.89,8
45291,2019-03-04,0,0,3,0,0,0,0,1,2019,3,11,4,72.0,52.0,50.0,68,8.0,29.89,8
45293,2019-03-04,0,0,1,4,0,0,0,0,2019,3,13,4,77.0,50.0,39.0,270,5.0,29.87,1
45294,2019-03-04,0,0,0,3,0,0,0,0,2019,3,14,4,79.0,50.0,36.0,0,0.0,29.81,5
45295,2019-03-04,0,0,1,0,0,0,0,0,2019,3,15,4,79.0,48.0,34.0,0,0.0,29.81,4
45296,2019-03-04,1,0,0,1,0,0,0,1,2019,3,16,4,77.0,52.0,41.0,225,8.0,29.78,8
45297,2019-03-04,0,0,1,1,1,0,0,0,2019,3,17,4,77.0,52.0,41.0,248,13.0,29.78,8
45298,2019-03-04,0,0,0,3,0,0,0,0,2019,3,18,4,75.0,54.0,47.0,225,13.0,29.78,8
45299,2019-03-04,0,0,1,19,0,0,0,0,2019,3,19,4,73.0,54.0,50.0,225,6.0,29.78,8
45300,2019-03-04,2,1,0,5,0,0,0,0,2019,3,20,4,72.0,55.0,57.0,248,7.0,29.81,8
45301,2019-03-04,1,0,0,4,0,0,5,0,2019,3,21,4,70.0,55.0,60.0,248,5.0,29.81,1
45302,2019-03-04,0,0,0,0,0,0,0,0,2019,3,22,4,70.0,57.0,64.0,248,5.0,29.84,8
45303,2019-03-04,0,0,0,0,0,0,0,0,2019,3,23,4,70.0,57.0,64.0,270,7.0,29.84,8
45304,2019-03-05,0,0,0,0,0,0,0,0,2019,3,0,5,68.0,59.0,73.0,270,10.0,29.84,9
45305,2019-03-05,0,0,0,0,0,0,0,0,2019,3,1,5,68.0,61.0,78.0,270,6.0,29.81,9
45306,2019-03-05,0,0,0,0,0,0,0,0,2019,3,2,5,68.0,61.0,78.0,270,5.0,29.81,9
45307,2019-03-05,0,0,0,0,0,0,0,0,2019,3,3,5,66.0,61.0,83.0,270,6.0,29.78,9
45308,2019-03-05,0,0,0,0,0,0,0,0,2019,3,4,5,66.0,61.0,83.0,0,0.0,29.78,9
45309,2019-03-05,0,0,0,0,0,0,0,0,2019,3,5,5,64.0,59.0,83.0,0,0.0,29.78,9
45310,2019-03-05,0,0,0,0,0,0,0,0,2019,3,6,5,63.0,59.0,88.0,0,0.0,29.78,9
45311,2019-03-05,0,0,0,0,0,0,0,0,2019,3,7,5,61.0,57.0,88.0,0,0.0,29.81,23
45312,2019-03-05,0,0,0,2,1,0,0,0,2019,3,8,5,63.0,59.0,88.0,0,0.0,29.81,23
45313,2019-03-05,0,0,0,2,0,0,0,0,2019,3,9,5,68.0,61.0,78.0,0,0.0,29.84,23
45314,2019-03-05,0,0,0,0,0,1,0,0,2019,3,10,5,73.0,59.0,61.0,0,2.0,29.87,9
45315,2019-03-05,0,0,0,0,0,0,1,0,2019,3,11,5,77.0,55.0,47.0,270,6.0,29.87,8
45316,2019-03-05,0,0,0,4,0,0,0,0,2019,3,12,5,79.0,55.0,44.0,270,6.0,29.84,8
45317,2019-03-05,0,0,0,1,1,1,0,1,2019,3,13,5,79.0,57.0,47.0,203,15.0,29.81,1
45318,2019-03-05,1,0,0,0,2,1,0,2,2019,3,14,5,81.0,57.0,45.0,225,12.0,29.81,1
45319,2019-03-05,0,0,0,1,2,0,0,0,2019,3,15,5,81.0,54.0,39.0,225,12.0,29.78,1
45320,2019-03-05,0,0,0,1,1,0,0,0,2019,3,16,5,79.0,55.0,44.0,225,12.0,29.75,1
45321,2019-03-05,0,1,0,2,0,0,0,0,2019,3,17,5,79.0,55.0,44.0,225,8.0,29.75,4
45323,2019-03-05,0,1,0,2,0,0,5,1,2019,3,19,5,73.0,57.0,57.0,225,6.0,29.78,8
45324,2019-03-05,0,0,0,0,0,0,0,0,2019,3,20,5,72.0,59.0,64.0,225,6.0,29.81,8
45325,2019-03-05,0,0,0,1,0,0,0,1,2019,3,21,5,72.0,59.0,64.0,270,6.0,29.81,8
45326,2019-03-05,0,0,0,0,0,0,0,0,2019,3,22,5,72.0,59.0,64.0,270,8.0,29.84,1
45327,2019-03-05,0,0,0,0,0,0,0,0,2019,3,23,5,72.0,59.0,64.0,270,7.0,29.84,8
45328,2019-03-06,0,0,0,0,0,0,0,0,2019,3,0,6,70.0,61.0,73.0,270,7.0,29.84,8
45329,2019-03-06,0,0,0,0,0,0,0,0,2019,3,1,6,70.0,61.0,73.0,270,7.0,29.81,8
45330,2019-03-06,0,0,0,0,0,0,0,0,2019,3,2,6,70.0,61.0,73.0,248,6.0,29.81,8
45331,2019-03-06,0,0,0,0,0,0,0,0,2019,3,3,6,68.0,61.0,78.0,248,5.0,29.81,8
45332,2019-03-06,0,0,0,0,0,0,0,0,2019,3,4,6,68.0,61.0,78.0,270,5.0,29.81,8
45333,2019-03-06,0,0,0,0,0,0,0,0,2019,3,5,6,66.0,61.0,83.0,270,5.0,29.81,8
45334,2019-03-06,0,0,0,0,0,0,0,0,2019,3,6,6,66.0,61.0,83.0,248,6.0,29.81,9
45335,2019-03-06,0,0,0,0,0,0,0,0,2019,3,7,6,64.0,59.0,83.0,0,0.0,29.84,9
45336,2019-03-06,0,0,0,4,3,0,0,0,2019,3,8,6,63.0,59.0,88.0,270,5.0,29.84,23
45337,2019-03-06,0,0,0,1,0,0,0,0,2019,3,9,6,72.0,61.0,69.0,0,0.0,29.89,9
45338,2019-03-06,0,0,0,1,0,0,0,1,2019,3,10,6,75.0,59.0,57.0,293,12.0,29.89,8
45339,2019-03-06,0,0,0,5,3,0,0,0,2019,3,11,6,77.0,57.0,50.0,270,8.0,29.89,8
45340,2019-03-06,0,0,0,1,0,0,0,0,2019,3,12,6,79.0,52.0,39.0,270,12.0,29.87,1
45341,2019-03-06,0,0,0,2,0,0,0,0,2019,3,13,6,81.0,50.0,34.0,225,8.0,29.84,4
45342,2019-03-06,0,0,0,0,4,0,0,0,2019,3,14,6,82.0,54.0,37.0,270,9.0,29.81,4
45343,2019-03-06,0,0,0,0,4,1,0,0,2019,3,15,6,82.0,54.0,37.0,270,9.0,29.78,4
45344,2019-03-06,0,0,0,0,0,0,0,0,2019,3,16,6,82.0,54.0,37.0,270,13.0,29.78,1
45345,2019-03-06,0,0,0,1,0,0,4,0,2019,3,17,6,79.0,52.0,39.0,270,12.0,29.75,1
45346,2019-03-06,0,0,0,3,1,0,1,0,2019,3,18,6,77.0,52.0,41.0,248,13.0,29.78,1
45347,2019-03-06,0,0,0,4,1,0,0,0,2019,3,19,6,75.0,55.0,50.0,225,10.0,29.81,1
45348,2019-03-06,0,1,0,3,0,0,0,1,2019,3,20,6,73.0,57.0,57.0,225,13.0,29.81,1
45349,2019-03-06,0,0,0,6,1,0,0,1,2019,3,21,6,72.0,55.0,57.0,203,6.0,29.84,1
45350,2019-03-06,0,0,0,0,0,0,0,0,2019,3,22,6,72.0,57.0,60.0,225,6.0,29.84,1
45351,2019-03-06,0,0,0,0,0,0,0,0,2019,3,23,6,72.0,57.0,60.0,270,8.0,29.84,1
45352,2019-03-07,0,0,0,0,0,0,0,0,2019,3,0,7,70.0,55.0,60.0,248,6.0,29.84,1
45353,2019-03-07,0,0,0,0,0,0,0,0,2019,3,1,7,70.0,55.0,60.0,248,7.0,29.84,1
45354,2019-03-07,0,0,0,0,0,0,0,0,2019,3,2,7,70.0,55.0,60.0,225,6.0,29.81,8
45355,2019-03-07,0,0,0,0,0,0,0,0,2019,3,3,7,68.0,57.0,68.0,225,6.0,29.81,8
45356,2019-03-07,0,0,0,0,0,0,0,0,2019,3,4,7,66.0,57.0,73.0,248,6.0,29.78,9
45357,2019-03-07,0,0,0,0,0,0,0,0,2019,3,5,7,66.0,57.0,73.0,293,6.0,29.78,9
45358,2019-03-07,0,0,0,0,0,0,0,0,2019,3,6,7,64.0,55.0,73.0,0,3.0,29.78,9
45359,2019-03-07,0,0,0,0,0,0,0,0,2019,3,7,7,63.0,55.0,77.0,0,0.0,29.78,9
45360,2019-03-07,1,0,1,0,2,0,0,0,2019,3,8,7,64.0,57.0,77.0,0,0.0,29.81,9
45361,2019-03-07,1,0,0,0,1,0,0,0,2019,3,9,7,72.0,59.0,64.0,0,0.0,29.81,9
45362,2019-03-07,0,0,1,1,0,0,0,0,2019,3,10,7,73.0,59.0,61.0,270,9.0,29.84,8
45363,2019-03-07,0,0,2,0,6,0,0,0,2019,3,11,7,77.0,55.0,47.0,338,5.0,29.84,1
45364,2019-03-07,0,0,0,0,2,0,0,0,2019,3,12,7,81.0,48.0,32.0,270,5.0,29.81,1
45365,2019-03-07,0,0,0,0,1,0,0,0,2019,3,13,7,84.0,46.0,27.0,270,6.0,29.78,1
45366,2019-03-07,1,0,0,0,0,0,0,0,2019,3,14,7,84.0,54.0,35.0,270,7.0,29.75,1
45367,2019-03-07,0,1,0,0,1,0,0,0,2019,3,15,7,81.0,57.0,45.0,270,7.0,29.75,4
45368,2019-03-07,0,1,0,2,3,0,0,1,2019,3,16,7,79.0,57.0,47.0,225,12.0,29.72,4
45369,2019-03-07,0,0,0,0,1,0,0,1,2019,3,17,7,77.0,55.0,47.0,248,13.0,29.72,4
45370,2019-03-07,2,0,0,2,3,0,0,1,2019,3,18,7,75.0,57.0,53.0,248,9.0,29.75,4
45371,2019-03-07,0,0,0,3,0,0,0,0,2019,3,19,7,73.0,59.0,61.0,248,9.0,29.75,4
45372,2019-03-07,2,0,0,1,2,0,0,1,2019,3,20,7,72.0,61.0,69.0,225,9.0,29.78,4
45373,2019-03-07,0,0,0,1,2,0,0,0,2019,3,21,7,72.0,61.0,69.0,270,7.0,29.81,4
45374,2019-03-07,0,0,0,0,0,0,0,0,2019,3,22,7,72.0,59.0,64.0,248,10.0,29.81,1
45375,2019-03-07,0,0,0,0,0,0,0,0,2019,3,23,7,72.0,59.0,64.0,248,8.0,29.81,1
45376,2019-03-08,0,0,0,0,0,0,0,0,2019,3,0,8,70.0,59.0,68.0,248,8.0,29.81,1
45377,2019-03-08,0,0,0,0,0,0,0,0,2019,3,1,8,70.0,61.0,73.0,270,5.0,29.81,1
45378,2019-03-08,0,0,0,0,0,0,0,0,2019,3,2,8,70.0,61.0,73.0,270,9.0,29.81,1
45379,2019-03-08,0,0,0,0,0,0,0,0,2019,3,3,8,70.0,61.0,73.0,270,7.0,29.78,1
45380,2019-03-08,0,0,0,0,0,0,0,0,2019,3,4,8,68.0,61.0,78.0,270,6.0,29.78,1
45381,2019-03-08,0,0,0,0,0,0,0,0,2019,3,5,8,68.0,61.0,78.0,270,7.0,29.81,1
45382,2019-03-08,0,0,0,0,0,0,0,0,2019,3,6,8,66.0,61.0,83.0,293,6.0,29.81,1
45383,2019-03-08,0,0,0,0,0,0,0,0,2019,3,7,8,68.0,61.0,78.0,338,7.0,29.84,9
45384,2019-03-08,0,0,0,10,0,0,0,0,2019,3,8,8,70.0,61.0,73.0,45,8.0,29.87,9
45385,2019-03-08,0,0,0,0,0,0,0,0,2019,3,9,8,70.0,48.0,46.0,45,12.0,29.92,5
45386,2019-03-08,1,0,0,2,0,1,0,0,2019,3,10,8,73.0,48.0,41.0,45,12.0,29.92,5
45387,2019-03-08,1,0,0,0,0,0,0,0,2019,3,11,8,77.0,46.0,34.0,45,15.0,29.92,1
45388,2019-03-08,0,1,0,0,0,0,0,0,2019,3,12,8,79.0,48.0,34.0,23,8.0,29.92,1
45389,2019-03-08,0,0,0,1,1,0,0,2,2019,3,13,8,81.0,46.0,30.0,23,5.0,29.89,1
45390,2019-03-08,0,0,0,1,0,0,0,0,2019,3,14,8,82.0,45.0,26.0,0,3.0,29.87,1
45391,2019-03-08,0,0,0,0,1,0,0,0,2019,3,15,8,84.0,46.0,27.0,0,0.0,29.84,1
45392,2019-03-08,0,0,0,0,0,0,0,1,2019,3,16,8,82.0,48.0,30.0,225,7.0,29.84,1
45393,2019-03-08,0,0,0,2,0,0,0,0,2019,3,17,8,81.0,50.0,34.0,270,5.0,29.84,1
45394,2019-03-08,0,1,0,1,1,0,0,0,2019,3,18,8,79.0,52.0,39.0,203,7.0,29.84,1
45395,2019-03-08,0,0,0,8,1,0,0,0,2019,3,19,8,75.0,55.0,50.0,225,9.0,29.87,1
45396,2019-03-08,0,0,0,3,0,0,0,0,2019,3,20,8,75.0,54.0,47.0,0,0.0,29.87,1
45397,2019-03-08,0,1,0,5,0,0,0,1,2019,3,21,8,75.0,55.0,50.0,270,6.0,29.89,1
45398,2019-03-08,0,0,0,0,0,0,0,0,2019,3,22,8,72.0,57.0,60.0,0,0.0,29.92,1
45399,2019-03-08,0,0,0,0,0,0,0,0,2019,3,23,8,72.0,57.0,60.0,248,5.0,29.92,1
45400,2019-03-09,0,0,0,0,0,0,0,0,2019,3,0,9,70.0,57.0,64.0,0,0.0,29.92,1
45401,2019-03-09,0,0,0,0,0,0,0,0,2019,3,1,9,70.0,55.0,60.0,0,0.0,29.92,1
45402,2019-03-09,0,0,0,0,0,0,0,0,2019,3,2,9,68.0,54.0,60.0,0,0.0,29.89,1
45403,2019-03-09,0,0,0,0,0,0,0,0,2019,3,3,9,66.0,54.0,64.0,0,0.0,29.89,1
45404,2019-03-09,0,0,0,0,0,0,0,0,2019,3,4,9,66.0,54.0,64.0,23,6.0,29.89,1
45405,2019-03-09,0,0,0,0,0,0,0,0,2019,3,5,9,66.0,54.0,64.0,45,6.0,29.89,8
45406,2019-03-09,0,0,0,0,0,0,0,0,2019,3,6,9,64.0,55.0,73.0,68,8.0,29.92,9
45407,2019-03-09,0,0,0,0,0,0,0,0,2019,3,7,9,64.0,54.0,68.0,0,0.0,29.95,9
45408,2019-03-09,1,0,0,1,0,0,0,0,2019,3,8,9,66.0,54.0,64.0,23,5.0,29.95,9
45409,2019-03-09,0,0,1,0,1,0,0,0,2019,3,9,9,70.0,54.0,56.0,23,12.0,29.98,9
45410,2019-03-09,1,0,0,3,0,0,1,0,2019,3,10,9,75.0,52.0,44.0,45,13.0,30.01,8
45412,2019-03-09,0,0,1,10,1,0,0,2,2019,3,12,9,79.0,50.0,36.0,68,9.0,29.98,4
45413,2019-03-09,2,0,0,3,2,0,0,0,2019,3,13,9,81.0,48.0,32.0,68,5.0,29.92,4
45414,2019-03-09,0,0,0,2,0,0,0,0,2019,3,14,9,82.0,46.0,28.0,90,5.0,29.92,4
45415,2019-03-09,0,0,0,7,0,0,0,1,2019,3,15,9,84.0,46.0,27.0,248,7.0,29.89,4
45416,2019-03-09,0,0,0,0,0,0,0,0,2019,3,16,9,84.0,48.0,28.0,270,7.0,29.84,1
45417,2019-03-09,0,0,0,1,1,0,0,1,2019,3,17,9,81.0,48.0,32.0,270,6.0,29.87,5
45418,2019-03-09,1,0,0,9,0,0,5,0,2019,3,18,9,81.0,48.0,32.0,338,5.0,29.87,5
45419,2019-03-09,1,0,0,1,1,0,0,1,2019,3,19,9,79.0,52.0,39.0,270,12.0,29.87,4
45420,2019-03-09,0,0,1,5,0,0,0,0,2019,3,20,9,77.0,52.0,41.0,248,6.0,29.89,4
45421,2019-03-09,0,0,0,0,0,0,0,0,2019,3,21,9,75.0,52.0,44.0,248,7.0,29.89,4
45422,2019-03-09,0,0,0,0,0,0,0,0,2019,3,22,9,73.0,52.0,47.0,225,5.0,29.92,4
45423,2019-03-09,0,0,0,0,0,0,0,0,2019,3,23,9,73.0,55.0,53.0,0,0.0,29.89,1
45424,2019-03-10,0,0,0,0,0,0,0,0,2019,3,0,10,70.0,52.0,53.0,23,6.0,29.87,1
45425,2019-03-10,0,0,0,0,0,0,0,0,2019,3,1,10,70.0,52.0,53.0,23,3.0,29.87,1
45426,2019-03-10,0,0,0,0,0,0,0,0,2019,3,2,10,68.0,52.0,56.0,23,7.0,29.84,1
45427,2019-03-10,0,0,0,0,0,0,0,0,2019,3,3,10,68.0,52.0,56.0,45,7.0,29.84,1
45428,2019-03-10,0,0,0,0,0,0,0,0,2019,3,4,10,68.0,52.0,56.0,23,5.0,29.84,1
