index,datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Condition_int
47508,6/4/2019,1,0,0,0,0,0,0,0,88,77,70,WSW,12,0,29.51,0,Partly Cloudy,2
47510,6/4/2019,0,0,0,0,0,0,0,0,86,77,74,W,12,0,29.57,0,Partly Cloudy,2
47512,6/5/2019,0,0,0,0,0,0,0,0,86,79,79,WSW,8,0,29.57,0,Fair,0
47513,6/5/2019,0,0,0,0,0,0,0,0,86,77,74,WSW,12,0,29.54,0,Fair,0
47514,6/5/2019,0,0,0,0,0,0,0,0,86,79,79,W,12,0,29.54,0,Partly Cloudy,2
47516,6/5/2019,0,0,0,0,0,0,0,0,86,77,74,W,10,0,29.54,0,Partly Cloudy,2
47517,6/5/2019,0,0,0,0,0,0,0,0,86,77,74,W,13,0,29.54,0,Partly Cloudy,2
47518,6/5/2019,0,0,0,0,0,0,0,0,84,77,79,W,14,0,29.57,0,Haze,6
47521,6/5/2019,0,0,0,0,1,0,0,0,91,75,59,W,17,0,29.6,0,Partly Cloudy,2
47522,6/5/2019,2,0,0,2,2,0,0,0,91,75,59,WSW,10,0,29.6,0,Fair,0
47523,6/5/2019,0,0,0,0,1,0,0,1,95,75,53,WNW,12,0,29.6,0,Fair,0
47524,6/5/2019,0,0,0,5,1,0,0,1,95,73,49,W,9,0,29.57,0,Fair,0
47525,6/5/2019,0,0,0,1,0,0,0,0,97,75,50,W,15,0,29.57,0,Fair,0
47526,6/5/2019,1,0,0,2,0,0,0,0,97,77,53,W,9,0,29.54,0,Fair,0
47527,6/5/2019,0,0,1,0,0,0,0,0,97,75,50,SW,13,0,29.51,0,Fair,0
47528,6/5/2019,0,0,0,1,0,0,0,0,95,77,56,SW,16,0,29.51,0,Fair,0
47529,6/5/2019,0,0,0,0,0,0,0,0,93,77,59,SW,12,0,29.51,0,Fair,0
47530,6/5/2019,0,0,0,9,2,0,0,0,91,79,66,SW,12,0,29.51,0,Fair,0
47532,6/5/2019,1,0,0,3,0,0,0,0,88,79,75,SSW,12,0,29.51,0,Fair,0
47533,6/5/2019,1,0,1,1,0,0,0,0,88,79,75,W,12,0,29.54,0,Partly Cloudy,2
47534,6/5/2019,0,0,0,0,0,0,0,0,86,79,79,WSW,12,0,29.54,0,Partly Cloudy,2
47535,6/5/2019,0,0,0,0,0,0,0,0,86,79,79,WSW,9,0,29.57,0,Partly Cloudy,2
47536,6/6/2019,0,0,0,0,0,0,0,0,86,77,74,WSW,12,0,29.57,0,Partly Cloudy,2
47537,6/6/2019,0,0,0,0,0,0,0,0,86,77,74,W,12,0,29.57,0,Partly Cloudy,2
47538,6/6/2019,0,0,0,0,0,0,0,0,84,77,79,W,12,0,29.54,0,Partly Cloudy,2
47539,6/6/2019,0,0,0,0,0,0,0,0,84,77,79,SW,10,0,29.54,0,Partly Cloudy,2
47540,6/6/2019,0,0,0,0,0,0,0,0,84,77,79,WSW,6,0,29.54,0,Partly Cloudy,2
47541,6/6/2019,0,0,0,0,0,0,0,0,84,79,84,W,12,0,29.57,0,Partly Cloudy,2
47542,6/6/2019,0,0,0,0,0,0,0,0,84,79,84,W,12,0,29.57,0,Partly Cloudy,2
47543,6/6/2019,0,0,0,0,0,0,0,0,84,79,84,W,13,0,29.6,0,Smoke,7
47544,6/6/2019,0,0,0,0,1,0,2,0,86,77,74,WNW,13,0,29.6,0,Haze,6
47545,6/6/2019,1,0,0,1,2,0,0,0,90,75,62,WNW,8,0,29.6,0,Fair,0
47546,6/6/2019,0,0,1,0,0,0,0,0,91,75,59,WNW,12,0,29.6,0,Fair,0
47547,6/6/2019,1,0,2,1,0,0,0,0,97,72,44,W,12,0,29.6,0,Fair,0
47548,6/6/2019,3,0,0,7,1,0,0,0,100,66,33,WNW,10,0,29.57,0,Fair,0
47549,6/6/2019,0,0,0,1,0,0,0,0,104,66,29,W,9,0,29.57,0,Fair,0
47550,6/6/2019,0,0,0,0,0,2,2,0,104,63,26,SW,16,0,29.54,0,Fair,0
47551,6/6/2019,1,0,0,0,0,0,5,0,102,70,35,SW,14,0,29.54,0,Fair,0
47552,6/6/2019,0,0,0,11,0,0,0,0,100,72,39,SW,12,0,29.51,0,Fair,0
47553,6/6/2019,0,1,0,2,0,0,0,1,100,70,37,SW,8,0,29.51,0,Fair,0
47554,6/6/2019,0,0,1,0,2,0,0,3,95,73,49,SW,9,0,29.51,0,Fair,0
47555,6/6/2019,1,0,0,3,0,0,0,0,91,72,52,WSW,12,0,29.51,0,Fair,0
47556,6/6/2019,0,0,1,1,1,0,0,0,88,79,75,SW,10,0,29.54,0,Fair,0
47557,6/6/2019,0,0,1,0,0,0,2,0,88,79,75,SW,10,0,29.54,0,Fair,0
47558,6/6/2019,0,0,0,0,0,0,0,0,88,77,70,W,9,0,29.57,0,Fair,0
47559,6/6/2019,0,0,0,0,0,0,0,0,88,77,70,W,13,0,29.57,0,Fair,0
47560,6/7/2019,0,0,0,0,0,0,0,0,86,77,74,SW,9,0,29.6,0,Fair,0
47561,6/7/2019,0,0,0,0,0,0,0,0,86,77,74,WNW,6,0,29.57,0,Fair,0
47562,6/7/2019,0,0,0,0,0,0,0,0,86,77,74,W,5,0,29.57,0,Fair,0
47563,6/7/2019,0,0,0,0,0,0,0,0,84,75,74,W,6,0,29.54,0,Fair,0
47564,6/7/2019,0,0,0,0,0,0,0,0,84,77,79,SW,7,0,29.54,0,Fair,0
47565,6/7/2019,0,0,0,0,0,0,0,0,84,79,84,W,9,0,29.57,0,Fair,0
47566,6/7/2019,0,0,0,0,0,0,0,0,84,79,84,WSW,9,0,29.57,0,Fair,0
47567,6/7/2019,0,0,0,0,0,0,0,0,84,79,84,CALM,0,0,29.6,0,Fair,0
47568,6/7/2019,1,0,0,0,0,0,0,0,88,77,70,WSW,8,0,29.6,0,Fair,0
47569,6/7/2019,0,0,0,1,0,0,0,0,90,75,62,W,9,0,29.6,0,Fair,0
47570,6/7/2019,0,0,1,1,0,0,7,0,95,73,49,W,15,0,29.6,0,Fair,0
47571,6/7/2019,0,0,0,0,0,0,5,0,97,70,41,WSW,10,0,29.6,0,Fair,0
47572,6/7/2019,0,0,0,2,0,0,0,0,99,72,42,W,12,0,29.6,0,Fair,0
47574,6/7/2019,2,1,0,2,1,0,0,0,100,72,39,WSW,8,0,29.57,0,Fair,0
47575,6/7/2019,0,0,0,1,0,0,0,0,100,75,44,WSW,8,0,29.54,0,Fair,0
47576,6/7/2019,0,0,0,0,0,0,0,0,99,73,44,WSW,12,0,29.54,0,Fair,0
47577,6/7/2019,1,0,0,0,0,0,0,0,97,73,47,SSW,8,0,29.51,0,Fair,0
47578,6/7/2019,0,0,0,1,1,0,0,0,95,75,53,WSW,9,0,29.54,0,Fair,0
47579,6/7/2019,0,0,1,10,0,0,0,0,90,77,66,SW,12,0,29.54,0,Fair,0
47580,6/7/2019,0,1,0,1,0,0,3,0,88,79,75,SSW,10,0,29.57,0,Fair,0
47581,6/7/2019,0,0,0,3,1,0,0,0,88,77,70,WSW,6,0,29.6,0,Fair,0
47582,6/7/2019,0,0,0,0,0,0,0,0,86,77,74,W,9,0,29.6,0,Fair,0
47583,6/7/2019,0,0,0,0,0,0,0,0,86,77,74,WSW,6,0,29.6,0,Fair,0
47584,6/8/2019,0,0,0,0,0,0,0,0,86,79,79,SSW,7,0,29.54,0,Partly Cloudy,2
47594,6/8/2019,0,0,0,2,0,0,0,0,93,73,52,W,13,0,29.6,0,Fair,0
47595,6/8/2019,1,0,0,2,0,0,0,0,95,73,49,W,13,0,29.6,0,Fair,0
47596,6/8/2019,0,1,0,4,0,0,0,0,97,72,44,W,10,0,29.57,0,Fair,0
47597,6/8/2019,0,0,0,1,0,0,0,0,99,70,39,W,15,0,29.54,0,Fair,0
47598,6/8/2019,0,0,0,0,1,0,0,0,100,72,39,W,9,0,29.54,0,Fair,0
47599,6/8/2019,1,0,0,0,0,0,0,0,99,73,44,W,10,0,29.51,0,Fair,0
47600,6/8/2019,0,0,0,2,3,0,0,0,99,73,44,W,10,0,29.51,0,Fair,0
47601,6/8/2019,0,0,0,0,3,0,0,0,95,73,49,WSW,12,0,29.48,0,Fair,0
47602,6/8/2019,0,0,0,3,0,0,0,0,91,75,59,SW,10,0,29.48,0,Fair,0
47603,6/8/2019,0,1,0,1,1,0,0,1,90,77,66,SW,10,0,29.48,0,Fair,0
47604,6/8/2019,0,1,1,3,1,0,0,0,88,77,70,SW,6,0,29.48,0,Fair,0
47605,6/8/2019,0,0,0,1,1,0,0,0,86,79,79,W,12,0,29.51,0,Fair,0
47606,6/8/2019,0,0,0,0,0,0,0,0,86,79,79,W,8,0,29.54,0,Fair,0
47607,6/8/2019,0,0,0,0,0,0,0,0,86,79,79,SSW,7,0,29.54,0,Partly Cloudy,2
47608,6/9/2019,0,0,0,0,0,0,0,0,86,79,79,WSW,12,0,29.54,0,Partly Cloudy,2
47609,6/9/2019,0,0,0,0,0,0,0,0,86,79,79,SSW,9,0,29.54,0,Partly Cloudy,2
47610,6/9/2019,0,0,0,0,0,0,0,0,86,79,79,WSW,8,0,29.54,0,Partly Cloudy,2
47611,6/9/2019,0,0,0,0,0,0,0,0,86,79,79,WSW,9,0,29.51,0,Partly Cloudy,2
47612,6/9/2019,0,0,0,0,0,0,0,0,86,79,79,W,7,0,29.51,0,Fair,0
47613,6/9/2019,0,0,0,0,0,0,0,0,86,77,74,W,7,0,29.51,0,Fair,0
47614,6/9/2019,0,0,0,0,0,0,0,0,86,77,74,SW,7,0,29.51,0,Fair,0
47615,6/9/2019,0,0,0,0,0,0,0,0,84,77,79,W,9,0,29.54,0,Fair,0
47616,6/9/2019,2,0,0,1,0,0,0,0,86,77,74,W,10,0,29.54,0,Partly Cloudy,2
47617,6/9/2019,2,0,0,0,0,0,0,2,90,77,66,W,8,0,29.54,0,Fair,0
47618,6/9/2019,1,0,0,3,0,0,0,0,91,75,59,SW,12,0,29.54,0,Fair,0
47619,6/9/2019,0,0,1,3,0,0,0,0,93,75,56,SW,7,0,29.54,0,Fair,0
47620,6/9/2019,1,0,0,5,0,0,0,1,95,75,53,W,10,0,29.51,0,Fair,0
47621,6/9/2019,0,0,0,0,0,0,0,0,95,75,53,WSW,8,0,29.48,0,Fair,0
47622,6/9/2019,0,0,0,0,0,0,0,0,95,73,49,SW,16,0,29.48,0,Fair,0
47623,6/9/2019,1,0,1,0,2,0,0,0,95,73,49,SW,14,0,29.45,0,Fair,0
47624,6/9/2019,0,0,1,0,0,0,0,0,95,75,53,SW,12,0,29.45,0,Fair,0
47625,6/9/2019,1,0,0,1,0,0,0,1,93,75,56,SW,17,0,29.42,0,Fair,0
47626,6/9/2019,1,0,5,0,0,0,0,0,93,75,56,SW,14,0,29.42,0,Fair,0
47627,6/9/2019,0,0,0,1,0,0,0,0,88,77,70,SW,14,0,29.45,0,Fair,0
47628,6/9/2019,0,1,0,2,5,4,0,1,88,77,70,WSW,12,0,29.45,0,Fair,0
47629,6/9/2019,0,0,0,0,0,0,0,0,88,79,75,WSW,8,0,29.45,0,Fair,0
47630,6/9/2019,0,0,0,0,0,0,0,0,88,79,75,W,12,0,29.45,0,Fair,0
47631,6/9/2019,0,0,0,0,0,0,0,0,86,79,79,SW,10,0,29.48,0,Fair,0
47632,6/10/2019,0,0,0,0,0,0,0,0,86,79,79,SW,14,0,29.48,0,Partly Cloudy,2
47633,6/10/2019,0,0,0,0,0,0,0,0,86,79,79,WSW,7,0,29.48,0,Partly Cloudy,2
47634,6/10/2019,0,0,0,0,0,0,0,0,86,79,79,WSW,7,0,29.45,0,Partly Cloudy,2
47635,6/10/2019,0,0,0,0,0,0,0,0,86,79,79,SW,9,0,29.45,0,Partly Cloudy,2
47636,6/10/2019,0,0,0,0,0,0,0,0,86,79,79,SW,8,0,29.45,0,Partly Cloudy,2
47637,6/10/2019,0,0,0,0,0,0,0,0,86,77,74,SW,7,0,29.45,0,Partly Cloudy,2
47638,6/10/2019,0,0,0,0,0,0,0,0,86,79,79,WSW,7,0,29.45,0,Smoke,7
47639,6/10/2019,0,0,0,0,0,0,0,0,86,77,74,WSW,9,0,29.45,0,Smoke,7
47641,6/10/2019,0,0,0,2,3,0,0,1,90,75,62,SW,7,0,29.48,0,Fair,0
47642,6/10/2019,1,0,0,2,1,0,0,0,91,75,59,W,9,0,29.48,0,Fair,0
47643,6/10/2019,1,0,0,1,0,0,0,1,93,73,52,SW,12,0,29.45,0,Partly Cloudy,2
47644,6/10/2019,0,0,0,1,0,0,0,0,93,73,52,WSW,15,0,29.45,0,Partly Cloudy,2
47645,6/10/2019,0,0,0,1,0,0,0,0,95,75,53,W,9,0,29.42,0,Fair,0
47646,6/10/2019,0,0,0,1,0,0,0,0,93,73,52,WSW,7,0,29.39,0,Fair,0
47647,6/10/2019,1,0,0,1,0,0,0,0,93,75,56,WSW,15,0,29.39,0,Fair,0
47648,6/10/2019,0,0,0,0,0,0,0,0,93,75,56,WSW,14,0,29.39,0,Partly Cloudy,2
47649,6/10/2019,0,0,0,0,0,0,0,0,91,75,59,W,9,0,29.39,0,Partly Cloudy,2
47650,6/10/2019,0,0,0,0,1,0,5,1,91,77,63,SW,18,0,29.39,0,Mostly Cloudy,3
47651,6/10/2019,0,0,2,0,0,0,0,4,90,77,66,SW,14,0,29.39,0,Mostly Cloudy,3
47652,6/10/2019,0,0,0,4,0,0,0,1,88,77,70,SW,12,0,29.42,0,Mostly Cloudy,3
47653,6/10/2019,0,1,0,0,0,0,0,4,88,79,75,SW,12,0,29.42,0,Partly Cloudy,2
47654,6/10/2019,0,0,0,0,0,0,0,0,88,77,70,SW,12,0,29.42,0,Partly Cloudy,2
47655,6/10/2019,0,0,0,0,0,0,0,0,88,77,70,SW,12,0,29.45,0,Partly Cloudy,2
47656,6/11/2019,0,0,0,0,0,0,0,0,86,77,74,W,12,0,29.45,0,Partly Cloudy,2
47657,6/11/2019,0,0,0,0,0,0,0,0,86,77,74,W,7,0,29.42,0,Partly Cloudy,2
47658,6/11/2019,0,0,0,0,0,0,0,0,86,77,74,WSW,12,0,29.42,0,Partly Cloudy,2
47659,6/11/2019,0,0,0,0,0,0,0,0,86,77,74,W,8,0,29.42,0,Partly Cloudy,2
47660,6/11/2019,0,0,0,0,0,0,0,0,86,77,74,WSW,12,0,29.39,0,Partly Cloudy,2
47661,6/11/2019,0,0,0,0,0,0,0,0,86,79,79,SW,10,0,29.39,0,Partly Cloudy,2
47662,6/11/2019,0,0,0,0,0,0,0,0,86,79,79,SW,7,0,29.42,0,Partly Cloudy,2
47663,6/11/2019,0,0,0,0,0,0,0,0,86,79,79,WSW,8,0,29.42,0,Partly Cloudy,2
47664,6/11/2019,0,0,1,0,0,0,0,0,88,77,70,SW,12,0,29.42,0,Partly Cloudy,2
47665,6/11/2019,0,0,2,0,3,0,0,0,90,77,66,WSW,9,0,29.42,0,Partly Cloudy,2
47666,6/11/2019,0,0,4,3,0,0,0,0,91,77,63,WSW,9,0,29.42,0,Partly Cloudy,2
47667,6/11/2019,0,0,0,2,1,0,0,1,93,77,59,WSW,9,0,29.42,0,Mostly Cloudy,3
47668,6/11/2019,0,0,0,7,4,0,0,0,93,77,59,SW,10,0,29.39,0,Partly Cloudy,2
47669,6/11/2019,4,1,1,2,0,0,0,0,95,77,56,SW,14,0,29.39,0,Partly Cloudy,2
47670,6/11/2019,0,0,1,0,0,0,0,1,93,77,59,SW,9,0,29.39,0,Partly Cloudy,2
47671,6/11/2019,2,0,0,1,0,0,0,0,91,77,63,SW,10,0,29.36,0,Partly Cloudy,2
47672,6/11/2019,0,0,0,0,0,0,0,0,91,77,63,SW,10,0,29.36,0,Partly Cloudy,2
47673,6/11/2019,2,0,0,0,0,0,0,1,91,77,63,SW,14,0,29.34,0,Haze,6
47674,6/11/2019,2,1,1,0,0,0,1,1,90,79,70,SW,12,0,29.34,0,Haze,6
47675,6/11/2019,1,0,0,2,1,0,0,0,90,79,70,SSW,10,0,29.34,0,Haze,6
47676,6/11/2019,0,1,0,1,0,0,6,1,88,79,75,SW,12,0,29.36,0,Haze,6
47677,6/11/2019,0,0,0,7,0,0,0,1,88,79,75,W,12,0,29.39,0,Haze,6
47678,6/11/2019,0,0,0,0,0,0,0,0,88,81,79,W,7,0,29.39,0,Haze,6
47679,6/11/2019,0,0,0,0,0,0,0,0,88,81,79,WSW,7,0,29.39,0,Haze,6
47680,6/12/2019,0,0,0,0,0,0,0,0,88,79,75,VAR,3,0,29.42,0,Haze,6
47681,6/12/2019,0,0,0,0,0,0,0,0,86,81,84,SW,7,0,29.39,0,Smoke,7
47682,6/12/2019,0,0,0,0,0,0,0,0,86,81,84,WSW,6,0,29.36,0,Smoke,7
47683,6/12/2019,0,0,0,0,0,0,0,0,86,81,84,SW,7,0,29.36,0,Smoke,7
47685,6/12/2019,0,0,0,0,0,0,0,0,86,81,84,SW,7,0,29.36,0,Smoke,7
47686,6/12/2019,0,0,0,0,0,0,0,0,86,81,84,SW,7,0,29.36,0,Smoke,7
47688,6/12/2019,1,0,0,0,0,0,0,0,88,81,79,WSW,3,0,29.39,0,Smoke,7
47689,6/12/2019,2,1,1,0,0,0,0,1,90,79,70,SW,5,0,29.39,0,Smoke,7
47690,6/12/2019,0,0,0,1,2,0,1,1,91,77,63,S,6,0,29.39,0,Haze,6
47691,6/12/2019,0,1,0,0,0,0,0,3,95,77,56,SSE,3,0,29.39,0,Haze,6
47692,6/12/2019,0,0,0,2,0,0,0,0,97,77,53,WSW,6,0,0,0,Haze,6
47693,6/12/2019,0,0,0,1,0,0,0,0,100,73,42,CALM,0,0,0,0,Haze,6
47694,6/12/2019,2,0,0,0,0,0,0,0,100,77,47,NE,5,0,0,0,Haze,6
47695,6/12/2019,0,0,0,0,0,0,0,0,99,75,47,NW,5,0,29.34,0,Haze,6
47696,6/12/2019,0,0,0,0,0,0,0,0,99,75,47,SSW,9,0,29.31,0,Haze,6
47697,6/12/2019,0,0,0,1,0,0,0,0,97,77,53,WSW,12,0,29.31,0,Haze,6
47698,6/12/2019,0,0,0,5,5,0,0,0,93,77,59,SSW,9,0,29.31,0,Haze,6
47699,6/12/2019,0,1,0,2,2,0,0,1,93,79,63,SW,12,0,29.34,0,Haze,6
47700,6/12/2019,0,0,0,2,0,0,0,0,91,79,66,SSW,5,0,29.36,0,Haze,6
47701,6/12/2019,2,0,0,2,1,0,0,1,90,81,75,WSW,5,0,29.39,0,Haze,6
47702,6/12/2019,0,0,0,0,0,0,0,0,90,81,75,SW,7,0,29.39,0,Haze,6
47703,6/12/2019,0,0,0,0,0,0,0,0,88,79,75,VAR,3,0,29.42,0,Haze,6
47704,6/13/2019,0,0,0,0,0,0,0,0,88,79,75,VAR,3,0,29.39,0,Haze,6
47705,6/13/2019,0,0,0,0,0,0,0,0,88,79,75,W,6,0,29.39,0,Haze,6
47706,6/13/2019,0,0,0,0,0,0,0,0,88,82,84,WSW,6,0,29.39,0,Haze,6
47707,6/13/2019,0,0,0,0,0,0,0,0,86,79,79,VAR,3,0,29.36,0,Fair,0
47708,6/13/2019,0,0,0,0,0,0,0,0,86,79,79,VAR,3,0,29.36,0,Fair,0
47709,6/13/2019,0,0,0,0,0,0,0,0,86,77,74,CALM,0,0,29.36,0,Fair,0
47710,6/13/2019,0,0,0,0,0,0,0,0,88,77,70,CALM,0,0,29.39,0,Fair,0
47711,6/13/2019,0,0,0,0,0,0,0,0,88,79,75,ESE,7,0,29.42,0,Widespread Dust,8
47712,6/13/2019,0,0,0,0,0,0,0,1,88,77,70,SE,7,0,29.45,0,Widespread Dust,8
47713,6/13/2019,0,0,0,2,0,0,0,0,90,77,66,SE,6,0,29.45,0,Widespread Dust,8
47714,6/13/2019,0,0,0,0,1,0,0,2,97,72,44,ESE,12,0,29.45,0,Widespread Dust,8
47715,6/13/2019,0,0,0,2,0,0,0,1,97,77,53,SE,9,0,29.42,0,Haze,6
47716,6/13/2019,0,0,0,0,0,0,0,0,99,72,42,SE,12,0,29.45,0,Haze,6
47717,6/13/2019,0,1,0,1,0,0,0,1,100,70,37,SSE,7,0,29.42,0,Haze,6
47718,6/13/2019,0,0,0,2,0,0,0,1,102,70,35,ESE,7,0,29.39,0,Haze,6
47719,6/13/2019,0,0,0,8,0,0,0,0,104,70,33,ESE,7,0,29.36,0,Haze,6
47720,6/13/2019,0,0,0,0,1,0,0,0,106,66,28,SE,9,0,29.36,0,Haze,6
47722,6/13/2019,0,0,0,2,0,0,0,1,106,64,26,ESE,21,0,29.34,0,Haze / Windy,13
47723,6/13/2019,0,0,0,0,0,0,0,0,99,72,42,SW,12,0,29.36,0,Haze,6
47724,6/13/2019,0,0,0,0,0,0,2,0,97,70,41,SW,7,0,29.39,0,Haze,6
47725,6/13/2019,0,1,0,2,0,0,0,0,97,70,41,SW,9,0,29.39,0,Haze,6
47726,6/13/2019,0,0,0,0,0,0,0,0,97,68,39,SW,8,0,29.42,0,Haze,6
47727,6/13/2019,0,0,0,0,0,0,0,0,99,66,35,NE,7,0,29.42,0,Haze,6
47728,6/14/2019,0,0,0,0,0,0,0,0,95,66,39,ENE,17,0,29.42,0,Haze,6
47729,6/14/2019,0,0,0,0,0,0,0,0,95,66,39,E,17,0,29.42,0,Haze,6
47730,6/14/2019,0,0,0,0,0,0,0,0,93,66,41,E,12,0,29.39,0,Haze,6
47731,6/14/2019,0,0,0,0,0,0,0,0,93,66,41,NE,9,0,29.39,0,Haze,6
47732,6/14/2019,0,0,0,0,0,0,0,0,91,66,43,NE,10,0,29.42,0,Haze,6
47733,6/14/2019,0,0,0,0,0,0,0,0,90,68,49,SE,9,0,29.42,0,Haze,6
47734,6/14/2019,0,0,0,0,0,0,0,0,88,68,52,ENE,7,0,29.42,0,Haze,6
47735,6/14/2019,0,0,0,0,0,0,0,0,90,68,49,ENE,7,0,29.42,0,Fair,0
47736,6/14/2019,0,1,0,0,0,0,0,2,91,68,46,NE,14,0,29.45,0,Haze,6
47737,6/14/2019,0,0,0,0,0,0,0,0,93,68,44,E,9,0,29.45,0,Haze,6
47738,6/14/2019,0,0,1,0,0,1,0,1,95,66,39,E,20,0,29.45,0,Haze,6
47739,6/14/2019,1,0,0,1,0,0,0,0,97,66,37,E,14,0,29.45,0,Haze,6
47740,6/14/2019,0,0,1,2,0,0,0,1,100,66,33,NE,16,0,29.45,0,Partly Cloudy,2
47741,6/14/2019,0,0,0,1,0,0,0,0,102,66,31,ENE,17,0,29.42,0,Partly Cloudy,2
47742,6/14/2019,0,0,0,0,0,0,0,0,100,66,33,E,17,0,29.39,0,Partly Cloudy,2
47743,6/14/2019,1,0,0,0,0,0,0,1,100,66,33,ENE,16,0,29.39,0,Partly Cloudy,2
47744,6/14/2019,0,2,0,0,0,0,0,0,100,66,33,E,14,0,29.36,0,Partly Cloudy,2
47746,6/14/2019,0,0,1,7,0,0,0,0,100,66,33,ESE,12,0,29.36,0,Partly Cloudy,2
47747,6/14/2019,0,0,0,0,1,0,0,0,100,66,33,ENE,16,0,29.36,0,Haze,6
47748,6/14/2019,0,0,0,0,0,0,0,1,100,66,33,E,14,0,29.36,0,Widespread Dust,8
47749,6/14/2019,1,0,0,4,1,0,0,0,97,68,39,ENE,10,0,29.39,0,Widespread Dust,8
47750,6/14/2019,0,0,0,0,0,0,0,0,95,68,41,ESE,16,0,29.42,0,Haze,6
47751,6/14/2019,0,0,0,0,0,0,0,0,93,68,44,SE,21,0,29.42,0,Haze / Windy,13
47752,6/15/2019,0,0,0,0,0,0,0,0,88,73,62,SE,5,0,29.51,0,Partly Cloudy,2
47753,6/15/2019,0,0,0,0,0,0,0,0,91,68,46,ESE,17,0,29.45,0,Haze,6
47754,6/15/2019,0,0,0,0,0,0,0,0,91,68,46,E,5,0,0,0,Haze,6
47755,6/15/2019,0,0,0,0,0,0,0,0,90,68,49,E,5,0,0,0,Haze,6
47756,6/15/2019,0,0,0,0,0,0,0,0,90,70,52,NE,3,0,0,0,Haze,6
47757,6/15/2019,0,0,0,0,0,0,0,0,88,70,55,NE,8,0,0,0,Haze,6
47758,6/15/2019,0,0,0,0,0,0,0,0,88,70,55,NE,7,0,0,0,Haze,6
47759,6/15/2019,0,0,0,0,0,0,0,0,88,70,55,NE,10,0,29.45,0,Haze,6
47760,6/15/2019,3,1,1,3,0,0,0,1,91,70,49,NE,15,0,29.48,0,Haze,6
47761,6/15/2019,1,0,1,1,0,0,0,4,91,70,49,E,16,0,29.48,0,Haze,6
47762,6/15/2019,0,0,0,1,0,0,0,1,95,70,44,NNW,9,0,29.48,0,Haze,6
47763,6/15/2019,1,1,0,2,0,0,5,0,97,70,41,E,9,0,29.48,0,Partly Cloudy,2
47764,6/15/2019,0,0,1,0,0,0,0,0,99,68,37,ESE,12,0,29.48,0,Partly Cloudy,2
47765,6/15/2019,0,0,0,2,4,0,0,0,100,68,35,E,7,0,29.45,0,Partly Cloudy,2
47766,6/15/2019,0,0,0,0,3,0,0,0,100,70,37,E,14,0,29.42,0,Partly Cloudy,2
47767,6/15/2019,0,0,0,0,0,0,0,0,100,68,35,ESE,9,0,29.39,0,Partly Cloudy,2
47768,6/15/2019,0,0,0,1,2,0,1,0,97,72,44,WSW,7,0,29.39,0,Partly Cloudy,2
47769,6/15/2019,0,0,0,1,0,0,0,0,97,72,44,SW,14,0,29.39,0,Mostly Cloudy,3
47770,6/15/2019,1,0,0,1,0,0,1,0,97,70,41,SE,6,0,29.39,0,Partly Cloudy,2
47771,6/15/2019,0,1,1,2,0,0,0,1,93,73,52,SE,12,0,29.39,0,Partly Cloudy,2
47772,6/15/2019,1,0,1,1,4,0,0,1,91,73,55,S,9,0,29.42,0,Partly Cloudy,2
47773,6/15/2019,0,0,0,0,0,0,0,0,90,75,62,S,12,0,29.42,0,Partly Cloudy,2
47774,6/15/2019,0,0,0,0,0,0,0,0,88,73,62,ESE,15,0,29.45,0,Partly Cloudy,2
47775,6/15/2019,0,0,0,0,0,0,0,0,88,73,62,ENE,10,0,29.48,0,Partly Cloudy,2
47776,6/16/2019,0,0,0,0,0,0,0,0,86,73,66,WSW,8,0,29.48,0,Partly Cloudy,2
47777,6/16/2019,0,0,0,0,0,0,0,0,86,73,66,CALM,0,0,29.48,0,Partly Cloudy,2
47778,6/16/2019,0,0,0,0,0,0,0,0,86,73,66,SE,5,0,29.45,0,Partly Cloudy,2
47779,6/16/2019,0,0,0,0,0,0,0,0,86,72,62,SE,8,0,29.45,0,Partly Cloudy,2
47780,6/16/2019,0,0,0,0,0,0,0,0,86,68,55,CALM,0,0,29.45,0,Partly Cloudy,2
47781,6/16/2019,0,0,0,0,0,0,0,0,86,73,66,SSE,6,0,29.45,0,Partly Cloudy,2
47782,6/16/2019,0,0,0,0,0,0,0,0,86,72,62,SSE,8,0,29.48,0,Haze,6
47783,6/16/2019,0,0,0,0,0,0,0,0,86,72,62,CALM,0,0,29.48,0,Haze,6
47784,6/16/2019,0,0,0,1,1,0,0,3,88,72,58,ENE,5,0,29.51,0,Haze,6
47785,6/16/2019,1,1,0,1,0,0,0,0,90,72,55,SE,8,0,29.48,0,Haze,6
47786,6/16/2019,0,0,0,1,0,0,0,0,91,72,52,VAR,3,0,29.51,0,Fair,0
47787,6/16/2019,0,0,0,1,0,0,0,0,91,73,55,SE,12,0,29.51,0,Partly Cloudy,2
47788,6/16/2019,0,0,0,2,0,0,0,3,91,73,55,NNE,6,0,29.51,0,Partly Cloudy,2
47789,6/16/2019,0,0,0,3,0,0,0,0,93,70,46,NNE,6,0,29.48,0,Mostly Cloudy,3
47790,6/16/2019,0,0,1,2,0,0,0,0,93,70,46,S,8,0,29.48,0,Mostly Cloudy,3
